school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
ASPIRE RICHMOND CA COLG PREP,Richmond,Contra Costa,5,10,50.0,,
ASPIRE VANGUARD COL PREP ACAD,Modesto,Stanislaus,0,9,0.0,,
ASSURANCE LEARNING ACADEMY,Lancaster,Los Angeles,0,0,,,
ATASCADERO CHOICES EDUC ACAD,Atascadero,San Luis Obispo,0,0,,,
ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,4,20,20.0,3.94,
ATLAS LEARNING ACADEMY,Lincoln,Placer,0,0,,,
ATWATER HIGH SCHOOL,Atwater,Merced,6,16,37.5,3.77,
AUDEO CHARTER SCHOOL,San Diego,San Diego,0,5,0.0,,
AUDEO CHARTER SCHOOL II,San Diego,San Diego,0,0,,,
AUDEO VALLEY CHARTER SCHOOL,Moreno Valley,Riverside,0,0,,,
AUGUSTUS HAWKINS HIGH SCHOOL RISE,Los Angeles,Los Angeles,0,0,,,
AVALON HIGH SCHOOL,Avalon,Los Angeles,0,7,0.0,,
AVENAL HIGH SCHOOL,Avenal,Kings,0,0,,,
AVESON GLOBAL LEADERSHIP ACAD,Altadena,Los Angeles,0,5,0.0,,
AZUSA HIGH SCHOOL,Azusa,Los Angeles,8,22,36.36,3.56,4.15
BAKER HIGH SCHOOL,Baker,San Bernardino,0,0,,,
BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,19,40,47.5,3.41,
BALBOA HIGH SCHOOL,San Francisco,San Francisco,12,112,10.71,3.87,4.26
BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,9,30,30.0,3.6,4.01
BANNING HIGH SCHOOL,Banning,Riverside,18,38,47.37,3.86,4.25
BARSTOW HIGH SCHOOL,Barstow,San Bernardino,7,18,38.89,3.7,
BASSETT HIGH SCHOOL,La Puente,Los Angeles,10,19,52.63,3.63,4.19
BAY AREA TECHNOLOGY-BAYTECH,Oakland,Alameda,0,0,,,
BAYFRONT CHARTER HIGH SCHOOL,Chula Vista,San Diego,8,38,21.05,,
BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,3,20,15.0,3.76,
BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,0,7,0.0,4.05,
BEAUMONT HIGH SCHOOL,Beaumont,Riverside,20,84,23.81,3.69,4.16
BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,13,28,46.43,3.43,4.04
BELL HIGH SCHOOL,Bell,Los Angeles,49,86,56.98,3.68,4.12
BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,9,40,22.5,3.98,4.21
BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,10,19,52.63,3.63,
BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,8,17,47.06,3.66,4.16
BENICIA HIGH SCHOOL,Benicia,Solano,13,62,20.97,3.81,4.24
BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,15,49,30.61,3.57,4.06
BERKELEY HIGH SCHOOL,Berkeley,Alameda,139,314,44.27,3.92,4.25
BERT CORONA CHARTER HIGH SCHL,Pacoima,Los Angeles,0,10,0.0,,
BEVERLY HILLS CONTINUATION,Beverly Hills,Los Angeles,0,0,,,
BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,24,107,22.43,3.71,4.12
BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,0,14,0.0,,
BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,81,156,51.92,3.69,4.13
BISHOP UNION HIGH SCHOOL,Bishop,Inyo,0,11,0.0,,
BLAIR HIGH SCHOOL,Pasadena,Los Angeles,10,21,47.62,3.6,
BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,17,48,35.42,3.63,4.04
BLUE RIDGE ACADEMY,Maricopa,Kern,3,11,27.27,,
BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,69,133,51.88,3.74,4.06
BONITA HIGH SCHOOL,La Verne,Los Angeles,11,93,11.83,3.9,4.2
BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,74,121,61.16,3.67,4.1
BONSALL HIGH SCHOOL,Bonsall,San Diego,0,5,0.0,,
BORON HIGH SCHOOL,Boron,Kern,0,0,,,
BORREGO SPRINGS HIGH SCHOOL,Borrego Springs,San Diego,0,0,,3.62,
BRANHAM HIGH SCHOOL,San Jose,Santa Clara,23,107,21.5,3.89,4.18
BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,18,41,43.9,3.58,
BREA OLINDA HIGH SCHOOL,Brea,Orange,22,108,20.37,3.84,4.16
BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,0,5,0.0,,
BRIO COLLEGE PREP,Los Angeles,Los Angeles,4,15,26.67,,
BRIONES SCHOOL,Martinez,Contra Costa,0,0,,,
BROOKFIELD ENGINEERING SCIENCE TECH,Julian,San Diego,0,0,,,
BUCKINGHAM COLLEGIATE CHARTER,Vacaville,Solano,0,7,0.0,3.93,
BUENA HIGH SCHOOL,Ventura,Ventura,0,34,0.0,3.74,4.22
BUENA PARK HIGH SCHOOL,Buena Park,Orange,5,51,9.8,3.8,4.21
BUENA VISTA CONTINUATION HS,Chino,San Bernardino,0,0,,,
BUENA VISTA VIRTUAL ACADEMY,Yorba Linda,Orange,0,0,,,
BUHACH COLONY HIGH SCHOOL,Atwater,Merced,9,32,28.12,3.72,4.2
BULLARD HIGH SCHOOL,Fresno,Fresno,7,35,20.0,4.0,4.3
BURBANK INDEPENDENT LEARNING,Burbank,Los Angeles,0,0,,,
BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,27,135,20.0,3.89,4.21
BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,26,157,16.56,3.92,4.24
BUTTERFIELD CHARTER HIGH SCHL,Porterville,Tulare,0,0,,,
C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,35,75,46.67,3.9,4.22
CA CONNECTION ACADEMY CENTRAL COAST,San Juan Capistrano,Orange,0,0,,,
CA CONNECTIONS ACADEMY CAPISTRANO,San Juan Capistrano,Orange,7,36,19.44,,
CA CONNECTIONS ACADEMY CNTRL V,Ripon,San Joaquin,0,0,,,
CA SCH ARTS SAN GABRIEL VALLEY,Duarte,Los Angeles,29,63,46.03,,
CABRILLO HIGH SCHOOL,Lompoc,Santa Barbara,3,23,13.04,3.88,4.24
CABRILLO POINT ACADEMY,El Cajon,San Diego,3,7,42.86,,
CAJON HIGH SCHOOL,San Bernardino,San Bernardino,46,97,47.42,3.53,4.12
CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,29,155,18.71,3.78,4.21
CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,0,0,,4.03,4.15
CALERO HIGH SCHOOL,San Jose,Santa Clara,0,0,,,
CALEXICO HIGH SCHOOL,Calexico,Imperial,49,85,57.65,3.86,4.2
CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,72,113,63.72,3.84,4.14
CALIFORNIA CITY HIGH SCHOOL,California City,Kern,0,0,,,
CALIFORNIA CNCTS MONTEREY BAY,Ripon,San Joaquin,0,0,,,
CALIFORNIA CONNECTIONS ACD RPN,Ripon,San Joaquin,7,19,36.84,,
CALIFORNIA CONNECTNS ACD N BAY,Ripon,San Joaquin,0,5,0.0,,
CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,29,308,9.42,3.93,4.18
CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,17,77,22.08,3.58,4.08
CALIFORNIA MILITARY INSTITUTE,Perris,Riverside,6,17,35.29,3.41,
CALIFORNIA PACIFIC CHARTR SAN DIEG,Costa Mesa,Orange,0,0,,,
CALIFORNIA PREPARATORY ACADEMY,San Juan Capistrano,Orange,0,6,0.0,,
CALIFORNIA VIRTUAL ACAD SAN DIEGO,Simi Valley,Ventura,0,7,0.0,,
CALIFORNIA VIRTUAL ACAD SAN MATEO,Simi Valley,Ventura,3,7,42.86,,
CALIFORNIA VIRTUAL ACAD SUTTER,Simi Valley,Ventura,0,0,,,
CALIFORNIA VIRTUAL ACADEMY LA,Simi Valley,Ventura,0,10,0.0,,
CALIFORNIA VIRTUAL ACDMY KINGS,Simi Valley,Ventura,0,0,,,
CALIFORNIA VIRTUAL-SAN JOAQUIN,Simi Valley,Ventura,0,5,0.0,,
CALIPATRIA HIGH SCHOOL,Calipatria,Imperial,0,0,,,
CALISTOGA HIGH SCHOOL,Calistoga,Napa,4,11,36.36,,
CAMBRIDGE VIRTUAL ACADEMY,Anaheim,Orange,0,7,0.0,,
CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,12,15,80.0,,
CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,21,128,16.41,3.81,4.15
CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,11,26,42.31,3.4,
CANYON CREST ACADEMY,San Diego,San Diego,63,399,15.79,3.89,4.19
CANYON HIGH SCHOOL,Anaheim,Orange,36,176,20.45,3.8,4.25
CANYON HIGH SCHOOL,Canyon Country,Los Angeles,11,45,24.44,3.73,4.13
CANYON HILLS HIGH SCHOOL,San Diego,San Diego,38,76,50.0,3.84,4.2
CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,27,89,30.34,3.59,4.19
CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,28,135,20.74,3.94,4.2
CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,11,47,23.4,3.77,4.14
CAREER TECHNICAL EDUCATION CHR,Fresno,Fresno,0,0,,,
CARLMONT HIGH SCHOOL,Belmont,San Mateo,40,285,14.04,3.9,4.2
CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,21,135,15.56,3.87,4.2
CARLSBAD SEASIDE ACADEMY,Carlsbad,San Diego,0,0,,,
CARMEL HIGH SCHOOL,Carmel,Monterey,18,62,29.03,3.99,4.25
CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,0,21,0.0,3.7,
CARSON HIGH SCHOOL,Carson,Los Angeles,26,52,50.0,3.6,
CARUTHERS HIGH SCHOOL,Caruthers,Fresno,0,8,0.0,3.61,
CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,15,54,27.78,3.73,4.22
CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,3,8,37.5,4.04,4.21
CASTAIC HIGH SCHOOL,Castaic,Los Angeles,12,34,35.29,,
CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,31,53,58.49,3.72,4.08
CASTLEMONT HIGH SCHOOL,Oakland,Alameda,3,11,27.27,3.66,
CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,32,236,13.56,3.87,4.19
CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,9,12,75.0,3.54,
CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,19,44,43.18,3.76,4.19
CDS AGGELER,Chatsworth,Los Angeles,0,0,,,
CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,0,6,0.0,,
CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,3,24,12.5,3.94,4.17
CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,10,17,58.82,3.62,
CENTENNIAL HIGH SCHOOL,Corona,Riverside,26,147,17.69,3.76,4.19
CENTER HIGH SCHOOL,Antelope,Sacramento,5,15,33.33,3.75,
CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,6,14,42.86,3.71,
CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,0,11,0.0,,
CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,10,30,33.33,3.71,4.17
CENTRAL HIGH SCHOOL,Fresno,Fresno,0,9,0.0,,
CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,18,40,45.0,3.72,4.05
CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,17,27,62.96,3.87,4.22
CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,0,5,0.0,,
CENTURY ACADEMY,Thousand Oaks,Ventura,0,0,,,
CENTURY HIGH SCHOOL,Santa Ana,Orange,27,48,56.25,3.71,4.21
CERES HIGH SCHOOL,Ceres,Stanislaus,4,20,20.0,3.73,
CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,30,229,13.1,3.79,4.18
CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,12,30,40.0,3.73,
CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,3,10,30.0,,
CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,12,21,57.14,3.64,
CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,25,52,48.08,3.61,4.03
CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,24,38,63.16,3.7,4.18
CHAPARRAL HIGH SCHOOL,Temecula,Riverside,16,116,13.79,3.74,4.15
CHARTER COMMUNITY SCHOOL,Placerville,El Dorado,0,0,,,
CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,5,9,55.56,3.65,
CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,7,48,14.58,3.6,4.18
CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,0,10,0.0,3.12,
CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,22,71,30.99,3.66,4.17
CHESTER HIGH SCHOOL,Chester,Plumas,0,0,,,
CHICO SENIOR HIGH SCHOOL,Chico,Butte,7,35,20.0,4.02,4.21
CHINO HIGH SCHOOL,Chino,San Bernardino,16,52,30.77,3.6,4.16
CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,46,180,25.56,3.8,4.15
CHOICES CHARTER SCHOOL,Sacramento,Sacramento,0,0,,,
CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,3,5,60.0,,
CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,8,49,16.33,3.9,4.18
CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,10,57,17.54,,
CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,45,95,47.37,3.58,4.02
CIRCLE OF INDEPENDENT LEARNING,Fremont,Alameda,0,7,0.0,,
CIS ACADEMY,Pasadena,Los Angeles,0,0,,,
CITRUS HILL HIGH SCHOOL,Perris,Riverside,32,68,47.06,3.81,4.24
CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,16,63,25.4,3.92,4.24
CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,0,19,0.0,3.77,
CITY HEIGHTS PREP CHARTER SCHL,San Diego,San Diego,0,5,0.0,,
CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,4,12,33.33,3.43,
CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,4,13,30.77,,
CIVIC CENTER SECONDARY SCHOOL,San Francisco,San Francisco,0,0,,,
CLAIREMONT HIGH SCHOOL,San Diego,San Diego,10,36,27.78,3.73,4.17
CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,29,132,21.97,3.9,4.21
CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,13,102,12.75,3.56,4.14
CLARKSVILLE CHARTER SCHOOL,El Dorado Hills,El Dorado,0,0,,,
CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,13,51,25.49,4.03,4.26
CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,16,85,18.82,3.98,4.28
CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,0,5,0.0,3.69,
CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,29,134,21.64,3.72,4.19
CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,0,7,0.0,,
CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,8,48,16.67,3.91,4.13
CLOVIS HIGH SCHOOL,Clovis,Fresno,3,38,7.89,3.86,4.15
CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,22,112,19.64,3.84,4.22
CLOVIS ONLINE SCHOOL,Clovis,Fresno,0,0,,,
CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,9,44,20.45,3.91,4.23
COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,35,80,43.75,3.6,4.1
COALINGA HIGH SCHOOL,Coalinga,Fresno,3,8,37.5,,
COAST HIGH SCHOOL,Huntington Beach,Orange,0,0,,,
COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,0,6,0.0,,
COASTAL ACADEMY HS OCEANSIDE,Oceanside,San Diego,4,14,28.57,,
COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,21,40,52.5,,
COLEVILLE HIGH SCHOOL,Coleville,Mono,0,0,,,
COLFAX HIGH SCHOOL,Colfax,Placer,0,13,0.0,3.89,4.14
