school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
AMOS ALONZO STAGG HIGH SCHOOL,Stockton,San Joaquin,5.0,10.0,50.0,3.79,3.96
ANAHEIM HIGH SCHOOL,Anaheim,Orange,3.0,9.0,33.33,3.3,
ANALY HIGH SCHOOL,Sebastopol,Sonoma,7.0,19.0,36.84,3.81,4.06
ANDERSON UNION HIGH SCHOOL,Anderson,Shasta,3.0,5.0,60.0,3.97,
ANDERSON VALLEY HIGH SCHOOL,Boonville,Mendocino,0.0,0.0,,,
ANDREW P HILL HIGH SCHOOL,San Jose,Santa Clara,11.0,28.0,39.29,3.79,4.07
ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,3.0,9.0,33.33,3.58,
ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,9.0,16.0,56.25,3.84,4.17
ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,0.0,5.0,0.0,3.93,
APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,7.0,13.0,53.85,3.59,3.95
APTOS HIGH SCHOOL,Aptos,Santa Cruz,18.0,46.0,39.13,3.93,4.17
ARAGON HIGH SCHOOL,San Mateo,San Mateo,30.0,98.0,30.61,3.58,4.07
ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,149.0,345.0,43.19,3.69,4.01
ARCATA HIGH SCHOOL,Arcata,Humboldt,6.0,16.0,37.5,3.85,4.14
ARCHIE WILLIAMS HIGH SCHOOL,San Anselmo,Marin,16.0,28.0,57.14,3.91,4.05
ARGONAUT HIGH SCHOOL,Jackson,Amador,0.0,5.0,0.0,3.61,
ARLINGTON HIGH SCHOOL,Riverside,Riverside,8.0,25.0,32.0,3.74,4.02
ARMIJO HIGH SCHOOL,Fairfield,Solano,9.0,22.0,40.91,3.78,4.16
ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,18.0,57.0,31.58,3.7,4.08
ARROYO HIGH SCHOOL,El Monte,Los Angeles,21.0,41.0,51.22,3.65,4.01
ARROYO HIGH SCHOOL,San Lorenzo,Alameda,13.0,31.0,41.94,3.86,4.08
ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,3.0,15.0,20.0,3.53,
ARVIN HIGH SCHOOL,Arvin,Kern,3.0,8.0,37.5,3.61,
ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,11.0,24.0,45.83,3.82,4.09
ATWATER HIGH SCHOOL,Atwater,Merced,7.0,16.0,43.75,3.6,3.9
AVALON HIGH SCHOOL,Avalon,Los Angeles,0.0,0.0,,,
AZUSA HIGH SCHOOL,Azusa,Los Angeles,0.0,0.0,,,
BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,9.0,26.0,34.62,3.56,4.06
BALBOA HIGH SCHOOL,San Francisco,San Francisco,9.0,28.0,32.14,3.64,3.85
BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,7.0,21.0,33.33,3.65,4.08
BANNING HIGH SCHOOL,Banning,Riverside,8.0,17.0,47.06,3.84,4.1
BARSTOW HIGH SCHOOL,Barstow,San Bernardino,0.0,5.0,0.0,3.25,
BASSETT HIGH SCHOOL,La Puente,Los Angeles,8.0,27.0,29.63,3.22,3.88
BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,9.0,24.0,37.5,3.62,4.02
BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,10.0,17.0,58.82,3.99,4.09
BEAR VALLEY HIGH SCHOOL,Bear Valley,Alpine,0.0,0.0,,,
BEAUMONT HIGH SCHOOL,Beaumont,Riverside,5.0,11.0,45.45,3.66,4.12
BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,14.0,36.0,38.89,3.47,3.89
BELL HIGH SCHOOL,Bell,Los Angeles,13.0,35.0,37.14,3.5,3.9
BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,28.0,60.0,46.67,3.8,4.1
BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,5.0,14.0,35.71,3.64,3.94
BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,7.0,29.0,24.14,3.38,3.94
BENICIA HIGH SCHOOL,Benicia,Solano,19.0,45.0,42.22,3.8,4.13
BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,18.0,35.0,51.43,3.62,3.88
BERKELEY HIGH SCHOOL,Berkeley,Alameda,52.0,138.0,37.68,3.73,4.04
BERKELEY TECHNOLOGY ACADEMY,Berkeley,Alameda,0.0,0.0,,,
BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,52.0,141.0,36.88,3.64,3.92
BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,5.0,13.0,38.46,,
BIG PINE HIGH SCHOOL,Big Pine,Inyo,0.0,0.0,,,
BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,18.0,45.0,40.0,,
BISHOP UNION HIGH SCHOOL,Bishop,Inyo,7.0,15.0,46.67,3.93,4.26
BLAIR HIGH SCHOOL,Pasadena,Los Angeles,3.0,8.0,37.5,3.72,
BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,8.0,15.0,53.33,3.8,3.96
BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,9.0,21.0,42.86,3.74,3.99
BONITA HIGH SCHOOL,La Verne,Los Angeles,10.0,32.0,31.25,3.9,4.17
BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,40.0,125.0,32.0,3.72,4.19
BORON HIGH SCHOOL,Boron,Kern,0.0,0.0,,,
BRANHAM HIGH SCHOOL,San Jose,Santa Clara,10.0,23.0,43.48,3.8,4.0
BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,14.0,22.0,63.64,3.6,3.97
BREA OLINDA HIGH SCHOOL,Brea,Orange,22.0,62.0,35.48,3.67,4.09
BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,7.0,17.0,41.18,,
BUENA HIGH SCHOOL,Ventura,Ventura,19.0,41.0,46.34,3.92,4.15
BUENA PARK HIGH SCHOOL,Buena Park,Orange,8.0,17.0,47.06,3.85,4.12
BULLARD HIGH SCHOOL,Fresno,Fresno,24.0,49.0,48.98,3.96,4.21
BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,26.0,76.0,34.21,3.65,4.04
BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,28.0,73.0,38.36,3.78,4.17
BURNEY JUNIOR-SENIOR HS,Burney,Shasta,0.0,0.0,,,
C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,18.0,52.0,34.62,3.67,4.03
CABRILLO HIGH SCHOOL,Lompoc,Santa Barbara,6.0,13.0,46.15,3.99,4.21
CAJON HIGH SCHOOL,San Bernardino,San Bernardino,12.0,23.0,52.17,3.57,3.81
CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,53.0,143.0,37.06,3.68,4.01
CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,5.0,8.0,62.5,3.88,4.11
CALEXICO HIGH SCHOOL,Calexico,Imperial,21.0,42.0,50.0,3.59,3.82
CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,43.0,84.0,51.19,3.8,4.0
CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,41.0,100.0,41.0,3.78,4.09
CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,13.0,33.0,39.39,3.65,4.0
CALIPATRIA HIGH SCHOOL,Calipatria,Imperial,0.0,0.0,,,
CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,65.0,141.0,46.1,3.72,4.07
CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,10.0,14.0,71.43,3.81,4.03
CANYON HIGH SCHOOL,Anaheim,Orange,40.0,101.0,39.6,3.83,4.13
CANYON HIGH SCHOOL,Canyon Country,Los Angeles,16.0,40.0,40.0,3.83,4.1
CANYON HILLS HIGH SCHOOL,San Diego,San Diego,31.0,66.0,46.97,3.86,4.12
CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,9.0,29.0,31.03,3.76,4.12
CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,41.0,112.0,36.61,3.72,4.09
CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,3.0,10.0,30.0,3.72,
CARLMONT HIGH SCHOOL,Belmont,San Mateo,28.0,80.0,35.0,3.74,4.17
CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,35.0,84.0,41.67,3.79,4.05
CARMEL HIGH SCHOOL,Carmel,Monterey,14.0,35.0,40.0,3.81,4.1
CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,6.0,13.0,46.15,3.76,4.01
CARSON HIGH SCHOOL,Carson,Los Angeles,17.0,38.0,44.74,3.68,4.04
CARUTHERS HIGH SCHOOL,Caruthers,Fresno,4.0,5.0,80.0,3.8,
CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,13.0,26.0,50.0,3.8,4.09
CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,9.0,19.0,47.37,3.79,4.05
CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,18.0,44.0,40.91,3.48,3.83
CASTLEMONT BUS INFORM TECH SCH,Oakland,Alameda,0.0,5.0,0.0,3.27,
CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,33.0,103.0,32.04,3.65,4.12
CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,15.0,24.0,62.5,3.61,3.79
CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,7.0,21.0,33.33,3.9,4.28
CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,0.0,5.0,0.0,3.2,
CENTENNIAL HIGH SCHOOL,Corona,Riverside,7.0,29.0,24.14,3.69,4.02
CENTER HIGH SCHOOL,Antelope,Sacramento,7.0,20.0,35.0,3.68,4.0
CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,8.0,14.0,57.14,4.03,4.16
CENTRAL HIGH SCHOOL,Los Angeles,Los Angeles,0.0,0.0,,,
CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,14.0,28.0,50.0,3.56,3.88
CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,0.0,0.0,,,
CENTURY HIGH SCHOOL,Santa Ana,Orange,15.0,33.0,45.45,3.45,3.66
CERES HIGH SCHOOL,Ceres,Stanislaus,4.0,8.0,50.0,3.94,
CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,75.0,186.0,40.32,3.64,4.01
CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,7.0,19.0,36.84,3.74,4.0
CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,11.0,30.0,36.67,3.52,3.92
CHAPARRAL HIGH SCHOOL,Temecula,Riverside,20.0,57.0,35.09,3.74,4.1
CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,8.0,28.0,28.57,3.76,4.17
CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,0.0,0.0,,,
CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,34.0,84.0,40.48,3.72,4.03
CHESTER HIGH SCHOOL,Chester,Plumas,0.0,5.0,0.0,3.77,
CHICO SENIOR HIGH SCHOOL,Chico,Butte,8.0,19.0,42.11,3.94,4.13
CHINO HIGH SCHOOL,Chino,San Bernardino,8.0,28.0,28.57,3.8,4.18
CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,0.0,0.0,,,
CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,30.0,76.0,39.47,3.61,3.96
CLAIREMONT HIGH SCHOOL,San Diego,San Diego,21.0,26.0,80.77,4.06,4.16
CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,54.0,110.0,49.09,3.92,4.12
CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,13.0,62.0,20.97,3.56,4.01
CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,13.0,33.0,39.39,3.84,4.2
CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,0.0,0.0,,,
CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,62.0,126.0,49.21,3.74,4.02
CLEVELAND HUMANITIES MAGNET,Reseda,Los Angeles,4.0,9.0,44.44,3.56,
CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,4.0,5.0,80.0,3.87,
CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,6.0,9.0,66.67,3.94,4.04
CLOVIS HIGH SCHOOL,Clovis,Fresno,11.0,32.0,34.38,3.78,4.14
CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,42.0,96.0,43.75,3.9,4.17
COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,15.0,31.0,48.39,3.53,3.92
COALINGA HIGH SCHOOL,Coalinga,Fresno,0.0,5.0,0.0,3.65,
COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,4.0,9.0,44.44,3.94,
COLFAX HIGH SCHOOL,Colfax,Placer,10.0,20.0,50.0,3.9,4.11
COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,22.0,55.0,40.0,3.79,4.09
COLTON HIGH SCHOOL,Colton,San Bernardino,11.0,19.0,57.89,3.6,3.91
COLUSA HIGH SCHOOL,Colusa,Colusa,0.0,6.0,0.0,3.7,
COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,0.0,10.0,0.0,3.35,
CONCORD HIGH SCHOOL,Concord,Contra Costa,4.0,17.0,23.53,3.74,
CORCORAN HIGH SCHOOL,Corcoran,Kings,0.0,0.0,,,
CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,9.0,14.0,64.29,3.99,4.27
CORNING UNION HIGH SCHOOL,Corning,Tehama,0.0,0.0,,,
CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,27.0,73.0,36.99,3.74,4.15
CORONA HIGH SCHOOL,Corona,Riverside,15.0,35.0,42.86,3.65,3.98
CORONADO HIGH SCHOOL,Coronado,San Diego,14.0,39.0,35.9,3.81,4.05
COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,4.0,20.0,20.0,3.52,
COVINA HIGH SCHOOL,Covina,Los Angeles,6.0,23.0,26.09,3.86,4.13
CRAWFORD HIGH SCHOOL,San Diego,San Diego,13.0,27.0,48.15,3.76,4.1
CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,3.0,29.0,10.34,3.45,
CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,35.0,119.0,29.41,3.6,3.99
CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,24.0,65.0,36.92,3.6,4.07
CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,29.0,81.0,35.8,3.71,4.09
CYPRESS GROVE HIGH SCHOOL,Seaside,Monterey,0.0,0.0,,,
CYPRESS HIGH SCHOOL,Cypress,Orange,14.0,54.0,25.93,3.65,4.08
DANA HILLS HIGH SCHOOL,Dana Point,Orange,50.0,116.0,43.1,3.77,4.13
DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,7.0,21.0,33.33,3.44,3.75
DAVID STARR JORDAN HS,Los Angeles,Los Angeles,4.0,14.0,28.57,3.4,
DAVIS SCHOOL INDEPENDENT STUDY,Davis,Yolo,0.0,0.0,,,
DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,68.0,164.0,41.46,3.82,4.12
DE ANZA HIGH SCHOOL,Richmond,Contra Costa,11.0,17.0,64.71,3.82,4.03
DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,16.0,49.0,32.65,3.74,4.08
DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,12.0,28.0,42.86,3.8,4.03
DEL MAR HIGH SCHOOL,San Jose,Santa Clara,5.0,16.0,31.25,3.72,4.15
DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,7.0,13.0,53.85,3.71,4.0
DEL ORO HIGH SCHOOL,Loomis,Placer,10.0,23.0,43.48,3.85,4.08
DELANO HIGH SCHOOL,Delano,Kern,0.0,8.0,0.0,3.55,
DELHI HIGH SCHOOL,Delhi,Merced,0.0,0.0,,,
DELTA HIGH SCHOOL,Clarksburg,Yolo,0.0,0.0,,,
DENAIR HIGH SCHOOL,Denair,Stanislaus,0.0,0.0,,,
DESERT HIGH SCHOOL,Edwards,Kern,0.0,0.0,,,
DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,0.0,0.0,,,
DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,78.0,240.0,32.5,3.71,4.1
DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,15.0,36.0,41.67,3.81,4.14
DINUBA HIGH SCHOOL,Dinuba,Tulare,6.0,9.0,66.67,3.64,3.91
DIXON HIGH SCHOOL,Dixon,Solano,5.0,16.0,31.25,3.85,4.14
DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,4.0,17.0,23.53,3.43,
DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,10.0,16.0,62.5,4.03,4.27
DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,33.0,85.0,38.82,3.87,4.17
DOWNEY HIGH SCHOOL,Downey,Los Angeles,14.0,34.0,41.18,3.72,4.06
DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,8.0,19.0,42.11,3.66,4.05
DR JAMES J HOGAN HIGH SCHOOL,Vallejo,Solano,0.0,13.0,0.0,3.55,
DUARTE HIGH SCHOOL,Duarte,Los Angeles,8.0,15.0,53.33,3.72,4.06
DUBLIN HIGH SCHOOL,Dublin,Alameda,6.0,19.0,31.58,3.87,4.36
DURHAM HIGH SCHOOL,Durham,Butte,3.0,6.0,50.0,3.79,
EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,19.0,50.0,38.0,3.72,4.01
EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,5.0,10.0,50.0,3.73,3.95
EAST LA SKILLS CTR - WILSON HS,Los Angeles,Los Angeles,0.0,0.0,,,
EAST NICOLAUS HIGH SCHOOL,Trowbridge,Sutter,0.0,0.0,,,
EAST UNION HIGH SCHOOL,Manteca,San Joaquin,9.0,15.0,60.0,3.76,4.01
EASTERN SIERRA ACADEMY,Bridgeport,Mono,0.0,0.0,,,
EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,29.0,106.0,27.36,3.66,4.11
EDISON HIGH SCHOOL,Fresno,Fresno,22.0,55.0,40.0,3.76,4.13
EDISON HIGH SCHOOL,Huntington Beach,Orange,18.0,62.0,29.03,3.7,4.12
EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,8.0,17.0,47.06,3.64,4.16
EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,9.0,20.0,45.0,3.6,3.89
EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,8.0,12.0,66.67,3.53,3.69
EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,14.0,33.0,42.42,3.86,4.23
EL CAMINO HIGH,South San Francisco,San Mateo,8.0,27.0,29.63,3.76,4.28
EL CAMINO HIGH SCHOOL,Oceanside,San Diego,26.0,51.0,50.98,3.74,4.07
EL CAMINO HIGH SCHOOL,Ventura,Ventura,0.0,0.0,,,
EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,48.0,125.0,38.4,3.71,4.07
EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,13.0,23.0,56.52,3.75,3.98
EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,22.0,51.0,43.14,3.84,4.15
EL DORADO HIGH SCHOOL,Placentia,Orange,16.0,41.0,39.02,3.75,4.01
EL DORADO HIGH SCHOOL,Placerville,El Dorado,7.0,13.0,53.85,4.0,4.14
EL MODENA HIGH SCHOOL,Orange,Orange,25.0,45.0,55.56,3.84,4.08
EL MOLINO HIGH SCHOOL,Forestville,Sonoma,6.0,16.0,37.5,3.83,4.12
EL MONTE HIGH SCHOOL,El Monte,Los Angeles,8.0,23.0,34.78,3.65,4.06
EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,13.0,34.0,38.24,3.41,3.91
EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,11.0,33.0,33.33,3.77,4.1
EL SERENO HIGH SCHOOL,Fair Oaks,Sacramento,0.0,0.0,,,
EL TORO HIGH SCHOOL,Lake Forest,Orange,22.0,59.0,37.29,3.74,4.03
ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,5.0,9.0,55.56,3.73,3.84
ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,16.0,31.0,51.61,3.95,4.25
ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,3.0,7.0,42.86,3.52,
ELSINORE HIGH SCHOOL,Wildomar,Riverside,8.0,18.0,44.44,3.68,3.9
EMERY SECONDARY SCHOOL,Emeryville,Alameda,0.0,0.0,,,
ENCINA HIGH SCHOOL,Sacramento,Sacramento,0.0,0.0,,,
ENCINAL HIGH SCHOOL,Alameda,Alameda,8.0,33.0,24.24,3.49,3.94
ENTERPRISE HIGH SCHOOL,Redding,Shasta,3.0,6.0,50.0,4.05,
ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,10.0,30.0,33.33,3.7,4.08
ESCALON HIGH SCHOOL,Escalon,San Joaquin,3.0,6.0,50.0,3.61,
ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,0.0,0.0,,,
ESCONDIDO HIGH SCHOOL,Escondido,San Diego,18.0,25.0,72.0,3.76,3.99
ESPARTO HIGH SCHOOL,Esparto,Yolo,0.0,0.0,,,
ESPERANZA HIGH SCHOOL,Anaheim,Orange,58.0,137.0,42.34,3.87,4.13
ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,4.0,10.0,40.0,3.79,
ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,26.0,73.0,35.62,3.8,4.2
ETNA UNION HIGH SCHOOL,Etna,Siskiyou,0.0,0.0,,,
EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,9.0,18.0,50.0,3.9,4.02
EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,5.0,16.0,31.25,3.68,4.03
EXETER UNION HIGH SCHOOL,Exeter,Tulare,4.0,10.0,40.0,3.69,
FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,20.0,42.0,47.62,3.54,3.83
FAIRFIELD HIGH SCHOOL,Fairfield,Solano,7.0,28.0,25.0,3.66,4.09
FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,27.0,67.0,40.3,3.76,4.16
FAR WEST HIGH SCHOOL,Oakland,Alameda,0.0,0.0,,,
FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,0.0,0.0,,,
FERNDALE HIGH SCHOOL,Ferndale,Humboldt,0.0,0.0,,,
FILLMORE HIGH SCHOOL,Fillmore,Ventura,3.0,9.0,33.33,3.79,
FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,0.0,0.0,,,
FLORIN HIGH SCHOOL,Sacramento,Sacramento,9.0,34.0,26.47,3.72,4.22
FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,15.0,37.0,40.54,3.98,4.24
FOLSOM HIGH SCHOOL,Folsom,Sacramento,25.0,57.0,43.86,3.86,4.19
FOLSOM LAKE HIGH SCHOOL,Folsom,Sacramento,0.0,0.0,,,
FONTANA HIGH SCHOOL,Fontana,San Bernardino,4.0,17.0,23.53,3.37,
FOOTHILL HIGH SCHOOL,Bakersfield,Kern,7.0,10.0,70.0,3.94,4.11
FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,5.0,11.0,45.45,3.97,4.1
FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,33.0,93.0,35.48,3.78,4.11
FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,6.0,12.0,50.0,3.62,3.99
FOOTHILL HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,,,
FOOTHILL HIGH SCHOOL,Santa Ana,Orange,49.0,99.0,49.49,3.9,4.11
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,0.0,9.0,0.0,3.56,
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,0.0,0.0,,,
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,4.0,7.0,57.14,3.87,
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,0.0,6.0,0.0,3.59,
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,37.0,98.0,37.76,3.72,4.1
FOWLER HIGH SCHOOL,Fowler,Fresno,3.0,6.0,50.0,3.63,
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,27.0,74.0,36.49,3.55,4.02
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,0.0,10.0,0.0,3.37,
FRAZIER MOUNTAIN HIGH SCHOOL,Lebec,Kern,0.0,0.0,,,
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,16.0,27.0,59.26,3.9,4.03
