school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,4,14,28.57,3.43,
EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,17,34,50.0,3.76,4.06
EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,4,21,19.05,3.98,
EL CAMINO HIGH,South San Francisco,San Mateo,10,39,25.64,3.87,4.2
EL CAMINO HIGH SCHOOL,Oceanside,San Diego,12,53,22.64,3.71,4.18
EL CAMINO HIGH SCHOOL,Ventura,Ventura,0,0,,,
EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,23,111,20.72,3.64,4.15
EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,6,23,26.09,3.82,4.2
EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,19,42,45.24,3.84,4.13
EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,7,16,43.75,3.97,4.12
EL DORADO HIGH SCHOOL,Placentia,Orange,20,73,27.4,3.77,4.15
EL DORADO HIGH SCHOOL,Placerville,El Dorado,0,6,0.0,3.64,
EL MODENA HIGH SCHOOL,Orange,Orange,7,34,20.59,3.72,4.1
EL MOLINO HIGH SCHOOL,Forestville,Sonoma,4,8,50.0,3.84,
EL MONTE HIGH SCHOOL,El Monte,Los Angeles,15,43,34.88,3.63,4.03
EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,10,45,22.22,3.4,3.68
EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,17,44,38.64,3.91,4.14
EL SERENO HIGH SCHOOL,Fair Oaks,Sacramento,0,0,,,
EL TORO HIGH SCHOOL,Lake Forest,Orange,14,59,23.73,3.66,4.17
ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,19,71,26.76,3.72,4.18
ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,3,6,50.0,3.48,
ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,8,32,25.0,3.86,4.33
ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,0,0,,,
ELSINORE HIGH SCHOOL,Wildomar,Riverside,13,43,30.23,3.61,4.11
EMERY SECONDARY SCHOOL,Emeryville,Alameda,0,0,,,
ENCINA HIGH SCHOOL,Sacramento,Sacramento,6,7,85.71,4.1,4.14
ENCINAL HIGH SCHOOL,Alameda,Alameda,9,31,29.03,3.75,4.16
ENTERPRISE HIGH SCHOOL,Clovis,Fresno,0,0,,,
ENTERPRISE HIGH SCHOOL,Redding,Shasta,0,6,0.0,3.81,
ENVIRONMENTAL CHARTER HS,Lawndale,Los Angeles,0,13,0.0,3.49,
ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,16,37,43.24,3.91,4.19
ESCALON HIGH SCHOOL,Escalon,San Joaquin,0,0,,,
ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,6,17,35.29,3.87,4.1
ESCONDIDO HIGH SCHOOL,Escondido,San Diego,13,45,28.89,3.69,4.11
ESPARTO HIGH SCHOOL,Esparto,Yolo,4,7,57.14,3.86,
ESPERANZA HIGH SCHOOL,Anaheim,Orange,32,105,30.48,3.86,4.15
ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,13,16,81.25,4.17,4.22
ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,15,51,29.41,3.66,4.13
EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,0,11,0.0,3.65,
EVANS COMM ADULT SCH HOLLYWOOD,Los Angeles,Los Angeles,0,0,,,
EVANS COMMUNITY ADULT SCHOOL,Los Angeles,Los Angeles,0,0,,,
EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,7,14,50.0,3.81,4.23
EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,35,146,23.97,3.8,4.22
EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,0,0,,,
EXETER UNION HIGH SCHOOL,Exeter,Tulare,0,0,,,
FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,24,62,38.71,3.68,3.98
FAIRFIELD HIGH SCHOOL,Fairfield,Solano,0,0,,,
FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,11,49,22.45,3.8,4.19
FAME PUBLIC CHARTER SCHOOL,Newark,Alameda,0,0,,,
FAMILY PARTNERSHIP CHARTER SCH,Santa Maria,Santa Barbara,0,0,,,
FAR WEST HIGH SCHOOL,Oakland,Alameda,0,0,,,
FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,4,11,36.36,3.5,
FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,0,7,0.0,3.36,
FELICITAS GONZALO MENDEZ LC1B,Los Angeles,Los Angeles,0,0,,,
FILLMORE HIGH SCHOOL,Fillmore,Ventura,13,20,65.0,3.79,3.9
FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,4,7,57.14,3.82,
FLORIN HIGH SCHOOL,Sacramento,Sacramento,3,19,15.79,3.55,
FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,16,40,40.0,3.95,4.22
FOLSOM HIGH SCHOOL,Folsom,Sacramento,17,49,34.69,3.92,4.2
FONTANA HIGH SCHOOL,Fontana,San Bernardino,9,27,33.33,3.49,3.9
FOOTHILL HIGH SCHOOL,Bakersfield,Kern,5,15,33.33,3.72,4.09
FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,0,9,0.0,3.75,
FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,48,161,29.81,3.78,4.15
FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,4,11,36.36,3.78,
FOOTHILL HIGH SCHOOL,Santa Ana,Orange,22,62,35.48,3.71,4.18
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,27,60,45.0,3.95,4.2
FOOTHILLS HIGH SCHOOL,San Marcos,San Diego,0,0,,,
FOREST CHARTER SCHOOL,Nevada City,Nevada,0,0,,,
FORESTHILL HIGH SCHOOL,Foresthill,Placer,0,0,,,
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,0,0,,,
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,0,0,,,
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,4,10,40.0,3.52,
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,40,122,32.79,3.87,4.21
FOWLER HIGH SCHOOL,Fowler,Fresno,10,17,58.82,4.13,4.23
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,27,85,31.76,3.65,4.08
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,31,96,32.29,3.94,4.18
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,7,20,35.0,3.47,3.98
FRAZIER MOUNTAIN HIGH SCHOOL,Lebec,Kern,0,0,,,
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,7,19,36.84,3.77,3.98
FREDERICK DOUGLASS ACADEMY HS,Los Angeles,Los Angeles,0,0,,,
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,6,17,35.29,3.68,4.06
FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,21,61,34.43,3.98,4.19
FRESNO HIGH SCHOOL,Fresno,Fresno,4,14,28.57,3.39,
FRONTIER HIGH SCHOOL,Bakersfield,Kern,9,21,42.86,3.94,4.17
FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,9,24,37.5,3.82,4.15
GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,30,85,35.29,3.79,4.11
GAHR HIGH SCHOOL,Cerritos,Los Angeles,15,59,25.42,3.64,4.15
GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,46,124,37.1,3.72,4.09
GALT HIGH SCHOOL,Galt,Sacramento,4,14,28.57,3.81,
GANESHA HIGH SCHOOL,Pomona,Los Angeles,7,12,58.33,3.7,3.96
GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,25,68,36.76,3.81,4.09
GARDENA HIGH SCHOOL,Gardena,Los Angeles,6,21,28.57,3.53,4.18
GAREY HIGH SCHOOL,Pomona,Los Angeles,7,17,41.18,3.62,4.05
GARFIELD HIGH SCHOOL,San Diego,San Diego,0,0,,,
GATEWAY HIGH SCHOOL,San Francisco,San Francisco,5,12,41.67,3.93,4.08
GENERAL EDUCATION DEVELOPMENT,San Francisco,Sacramento,0,0,,,
GEORGE KIRIYAMA COMM ADULT SCH,Gardena,Los Angeles,0,0,,,
GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,39,132,29.55,3.66,4.07
GEORGE WASHINGTON PREPARATORY,Los Angeles,Los Angeles,0,15,0.0,3.34,
GEYSERVILLE NEW TECH ACADEMY,Geyserville,Sonoma,0,0,,,
GILROY HIGH SCHOOL,Gilroy,Santa Clara,14,32,43.75,3.92,4.23
GLADSTONE HIGH SCHOOL,Covina,Los Angeles,8,15,53.33,3.91,4.08
GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,24,95,25.26,3.76,4.1
GLENDALE EVENING HIGH SCHOOL,Glendale,Los Angeles,0,0,,,
GLENDALE HIGH SCHOOL,Glendale,Los Angeles,23,67,34.33,3.79,4.14
GLENDORA HIGH SCHOOL,Glendora,Los Angeles,24,61,39.34,4.02,4.27
GLOBAL YOUTH CHARTER SCHOOL,Antelope,Sacramento,0,0,,,
GOLDEN SIERRA HIGH SCHOOL,Garden Valley,El Dorado,3,6,50.0,3.98,
GOLDEN VALLEY HIGH SCHOOL,Bakersfield,Kern,6,19,31.58,3.48,4.0
GOLDEN VALLEY HIGH SCHOOL,Merced,Merced,6,15,40.0,3.58,4.12
GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,6,41,14.63,3.6,4.12
GOLDEN WEST HIGH SCHOOL,Visalia,Tulare,6,8,75.0,4.12,4.18
GONZALES HIGH SCHOOL,Gonzales,Monterey,0,5,0.0,3.28,
GORMAN LEARNING CENTER,Redlands,San Bernardino,0,0,,,
GRACE M DAVIS HIGH SCHOOL,Modesto,Stanislaus,4,7,57.14,3.93,
GRANADA HIGH SCHOOL,Livermore,Alameda,12,54,22.22,3.69,4.03
GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,62,202,30.69,3.74,4.08
GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,27,99,27.27,3.86,4.16
GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,13,31,41.94,3.96,4.29
GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,19,57,33.33,3.77,4.14
GRANITE HILLS HIGH SCHOOL,Porterville,Tulare,0,0,,,
GRANT HIGH SCHOOL,Sacramento,Sacramento,3,11,27.27,3.43,
GREAT OAK HIGH SCHOOL,Temecula,Riverside,26,101,25.74,3.82,4.19
GREENFIELD HIGH SCHOOL,Greenfield,Monterey,4,7,57.14,3.95,
GREENVILLE HIGH SCHOOL,Greenville,Plumas,0,0,,,
GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,47,115,40.87,3.97,4.17
GRIDLEY HIGH SCHOOL,Gridley,Butte,0,0,,,
GROSSMONT HIGH SCHOOL,El Cajon,San Diego,6,33,18.18,,
GROSSMONT MIDDLE COLLEGE HS,El Cajon,San Diego,0,8,0.0,3.7,
GROVE HIGH SCHOOL,Redlands,San Bernardino,0,0,,,
GUAJOME PARK ACADEMY,Vista,San Diego,6,21,28.57,3.83,4.19
GUSTINE HIGH SCHOOL,Gustine,Merced,0,0,,,
HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,8,31,25.81,3.92,4.22
HAMILTON HIGH SCHOOL,Anza,Riverside,0,0,,,
HAMILTON UNION HIGH SCHOOL,Hamilton City,Glenn,0,0,,,
HANFORD HIGH SCHOOL,Hanford,Kings,0,0,,,
HANFORD WEST HIGH SCHOOL,Hanford,Kings,6,15,40.0,3.97,4.12
HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,8,17,47.06,3.99,4.21
HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,11,30,36.67,3.62,4.01
HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,6,19,31.58,3.59,3.94
HAYWARD HIGH SCHOOL,Hayward,Alameda,4,13,30.77,3.42,
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,3,8,37.5,4.05,
HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,0,0,,,
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,8,22,36.36,3.8,4.09
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,13,45,28.89,3.69,4.04
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,0,11,0.0,3.88,
HELIX HIGH SCHOOL,La Mesa,San Diego,26,81,32.1,3.77,4.17
HEMET HIGH SCHOOL,Hemet,Riverside,6,35,17.14,3.83,4.26
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,15,28,53.57,3.95,4.14
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,71,226,31.42,3.9,4.21
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,8,17,47.06,3.8,4.2
HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,4,12,33.33,3.83,
HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,21,55,38.18,3.71,4.18
HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,18,34,52.94,3.66,3.93
HERCULES HIGH SCHOOL,Hercules,Contra Costa,4,30,13.33,3.75,
HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,12,37,32.43,3.68,4.06
HERITAGE HIGH SCHOOL,Menifee,Riverside,4,26,15.38,,
HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,8,14,57.14,3.78,4.0
HIGH SCHOOL AT MOORPARK COLL,Moorpark,Ventura,0,5,0.0,3.84,
HIGH TECH HIGH - NORTH COUNTY,San Marcos,San Diego,7,22,31.82,3.9,4.32
HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,9,46,19.57,3.68,4.29
HIGH TECH HIGH INTERNATIONAL,San Diego,San Diego,8,19,42.11,4.07,4.36
HIGH TECH HIGH LA,Van Nuys,Los Angeles,0,10,0.0,3.74,
HIGH TECH HIGH MEDIA ARTS,San Diego,San Diego,6,24,25.0,3.65,4.31
HIGH TECH HIGH SCHOOL,San Diego,San Diego,12,30,40.0,4.0,4.29
HIGHLAND HIGH SCHOOL,Bakersfield,Kern,7,12,58.33,3.95,4.19
HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,7,32,21.88,3.64,4.11
HIGHLANDS HIGH SCHOOL,North Highlands,Sacramento,0,0,,,
HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,12,32,37.5,3.92,4.22
HILLTOP HIGH SCHOOL,Chula Vista,San Diego,18,48,37.5,3.92,4.25
HILMAR HIGH SCHOOL,Hilmar,Merced,3,6,50.0,3.74,
HIRAM W JOHNSON HIGH SCHOOL,Sacramento,Sacramento,6,11,54.55,3.85,4.08
HOLLISTER HIGH SCHOOL,Hollister,San Benito,5,26,19.23,3.83,4.19
HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,11,38,28.95,3.59,4.05
HOLTVILLE HIGH SCHOOL,Holtville,Imperial,0,7,0.0,3.79,
HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,67,181,37.02,4.0,4.22
HOOPA VALLEY HIGH SCHOOL,Hoopa,Humboldt,0,0,,,
HORIZON CHARTER SCHOOL,Lincoln,Placer,0,0,,,
HORIZONS SCH CTR INDPNDT STUDY,Pleasant Hill,Contra Costa,0,0,,,
HUENEME HIGH SCHOOL,Oxnard,Ventura,5,12,41.67,3.59,3.8
HUGHSON HIGH SCHOOL,Hughson,Stanislaus,0,0,,,
HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,33,81,40.74,3.86,4.15
HUNTINGTON PARK HIGH SCHOOL,Huntington Park,Los Angeles,8,20,40.0,3.52,3.87
IHIGH VIRTUAL ACADEMY,San Diego,San Diego,0,0,,,
IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,3,5,60.0,3.75,
IMPERIAL HIGH SCHOOL,Imperial,Imperial,4,11,36.36,3.86,
INDEPENDENCE HIGH SCHOOL,Bakersfield,Kern,0,11,0.0,3.76,
INDEPENDENCE HIGH SCHOOL,San Francisco,San Francisco,0,0,,,
INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,29,92,31.52,3.81,4.1
INDERKUM HIGH SCHOOL,Sacramento,Sacramento,5,16,31.25,3.71,4.07
INDIO HIGH SCHOOL,Indio,Riverside,5,21,23.81,3.39,4.11
INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,0,22,0.0,3.36,
INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,0,9,0.0,3.47,
INTERNATIONAL STUDIES ACADEMY,San Francisco,San Francisco,0,5,0.0,3.36,
INTERNATIONAL STUDIES LEARNING,South Gate,Los Angeles,0,0,,,
IRVINE HIGH SCHOOL,Irvine,Orange,40,135,29.63,3.84,4.16
IRVINGTON HIGH SCHOOL,Fremont,Alameda,51,160,31.87,3.84,4.17
IVY ACADEMIA,Woodland Hills,Los Angeles,0,0,,,
JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,21,65,32.31,3.42,3.8
JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,6,16,37.5,3.8,4.08
JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,3,5,60.0,3.85,
JAMES LOGAN HIGH SCHOOL,Union City,Alameda,31,110,28.18,3.73,4.1
JAMES MADISON HIGH SCHOOL,San Diego,San Diego,7,30,23.33,3.76,4.27
JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,18,35,51.43,3.67,3.97
JEFFERSON HIGH SCHOOL,Daly City,San Mateo,8,19,42.11,3.64,3.99
JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,7,13,53.85,3.63,3.84
JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,3,13,23.08,3.74,
JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,19,86,22.09,3.51,3.93
JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,15,48,31.25,3.82,4.16
JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,7,25,28.0,3.37,4.01
JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,6,22,27.27,3.78,3.88
JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,12,35,34.29,3.64,4.06
JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,12,75,16.0,3.57,4.02
JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,5,11,45.45,3.78,4.17
JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,21,44,47.73,3.91,4.15
JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,5,18,27.78,3.75,4.2
JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,7,16,43.75,3.58,3.92
JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,38,96,39.58,3.63,3.94
JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,7,15,46.67,3.95,4.23
JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,17,35,48.57,3.76,4.11
JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,61,115,53.04,3.71,3.92
JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,3,11,27.27,3.47,
JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,0,0,,,
JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,11,67,16.42,3.52,4.1
JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,5,11,45.45,3.64,3.93
JULIAN CHARTER SCHOOL,Julian,San Diego,0,8,0.0,3.72,
JULIAN UNION HIGH SCHOOL,Julian,San Diego,4,5,80.0,3.93,
JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,0,0,,,
JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,9,25,36.0,3.53,3.99
KATELLA HIGH SCHOOL,Anaheim,Orange,12,27,44.44,3.68,4.04
KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,4,8,50.0,3.82,
KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,3,13,23.08,3.66,
KEARNY ENG INNOV & DESIGN,San Diego,San Diego,0,6,0.0,3.62,
KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,4,19,21.05,3.53,
KERMAN HIGH SCHOOL,Kerman,Fresno,0,6,0.0,3.85,
KERN VALLEY HIGH SCHOOL,Lake Isabella,Kern,0,0,,,
KEYES TO LEARNING CHARTER SCH,Keyes,Stanislaus,0,0,,,
KING CITY JOINT UNION HS,King City,Monterey,0,0,,,
KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,11,56,19.64,3.51,4.19
KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,0,0,,,
KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,0,14,0.0,3.67,
LA CANADA HIGH SCHOOL,La Canada,Los Angeles,51,146,34.93,3.82,4.18
LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,20,66,30.3,3.73,4.14
LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,41,106,38.68,4.0,4.25
LA HABRA HIGH SCHOOL,La Habra,Orange,0,17,0.0,3.6,
LA JOLLA HIGH,La Jolla,San Diego,38,105,36.19,3.86,4.2
LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,13,33,39.39,3.8,4.14
LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,7,14,50.0,3.42,3.81
LA QUINTA HIGH SCHOOL,La Quinta,Riverside,7,51,13.73,3.63,4.12
LA QUINTA HIGH SCHOOL,Westminster,Orange,24,92,26.09,3.63,4.07
LA SERNA HIGH SCHOOL,Whittier,Los Angeles,17,64,26.56,3.7,4.13
LA SIERRA HIGH SCHOOL,Riverside,Riverside,23,70,32.86,3.63,4.07
LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,11,56,19.64,3.75,4.11
LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,5,36,13.89,3.75,4.18
LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,23,58,39.66,3.95,4.23
LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,3,10,30.0,3.68,
LAKESIDE HIGH SCHOOL,Lake Elsinore,Riverside,11,30,36.67,3.78,4.18
LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,20,57,35.09,3.85,4.21
LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,13,33,39.39,3.85,4.16
LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,11,43,25.58,3.85,4.19
LAS PLUMAS HIGH SCHOOL,Oroville,Butte,0,5,0.0,3.27,
LASSEN HIGH SCHOOL,Susanville,Lassen,0,0,,,
LATHROP HIGH SCHOOL,Lathrop,San Joaquin,0,0,,,
LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,0,0,,,
LATON HIGH SCHOOL,Laton,Fresno,0,0,,,
LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,9,32,28.12,3.49,4.13
LAYTONVILLE HIGH SCHOOL,Laytonville,Mendocino,0,0,,,
LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,0,0,,,
LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,0,0,,,
LEADERSHIP PREPARATORY HS,Oakland,Alameda,0,0,,,
LEADERSHIP PUB SCH COLG PARK,Oakland,Alameda,0,0,,,
LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,0,0,,,
LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,0,0,,,
LEADERSHIP PUBLIC SCHOOLS-ESJ,San Jose,Santa Clara,0,0,,,
LEE VINING HIGH SCHOOL,Lee Vining,Mono,0,0,,,
LEIGH HIGH SCHOOL,San Jose,Santa Clara,16,52,30.77,3.96,4.22
LELAND HIGH SCHOOL,San Jose,Santa Clara,54,143,37.76,3.94,4.23
LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,3,15,20.0,3.76,
LENNOX MATH SCIENCE TECH ACAD,Inglewood,Los Angeles,6,21,28.57,,
LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,9,28,32.14,3.47,3.97
LIBERTY HIGH SCHOOL,Bakersfield,Kern,14,33,42.42,3.99,4.3
LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,0,10,0.0,3.84,
LIBERTY HIGH SCHOOL,Madera,Madera,0,8,0.0,3.88,
LIFE ACADEMY HIGH SCHOOL,Oakland,Alameda,4,8,50.0,3.7,
LIGHTHOUSE COMMUNITY CHAR HS,Oakland,Alameda,0,0,,,
LINCOLN HIGH SCHOOL,Lincoln,Placer,4,11,36.36,3.95,
LINCOLN HIGH SCHOOL,San Diego,San Diego,9,30,30.0,3.61,4.08
LINCOLN HIGH SCHOOL,Stockton,San Joaquin,7,35,20.0,3.78,4.21
LINDEN HIGH SCHOOL,Linden,San Joaquin,0,0,,,
LINDHURST HIGH SCHOOL,Olivehurst,Yuba,0,0,,,
LINDSAY HIGH SCHOOL,Lindsay,Tulare,0,10,0.0,,
LITTLEROCK HIGH SCHOOL,Littlerock,Los Angeles,12,19,63.16,3.83,4.04
LIVE OAK HIGH SCHOOL,Live Oak,Sutter,0,0,,,
LIVE OAK HIGH SCHOOL,Morgan Hill,Santa Clara,6,13,46.15,4.04,4.24
LIVERMORE HIGH SCHOOL,Livermore,Alameda,8,29,27.59,3.83,4.16
LIVINGSTON HIGH SCHOOL,Livingston,Merced,0,0,,,
LOARA HIGH SCHOOL,Anaheim,Orange,10,42,23.81,3.56,4.06
LOCKE SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,6,22,27.27,3.57,3.99
LODI HIGH SCHOOL,Lodi,San Joaquin,8,18,44.44,3.92,4.24
LOMPOC HIGH SCHOOL,Lompoc,Santa Barbara,9,14,64.29,3.84,4.05
LONE PINE HIGH SCHOOL,Lone Pine,Inyo,0,0,,,
LONG BEACH POLYTECHNIC HS,Long Beach,Los Angeles,39,138,28.26,3.8,4.19
LOS ALAMITOS HIGH SCHOOL,Los Alamitos,Orange,39,124,31.45,3.92,4.21
LOS ALTOS HIGH SCHOOL,Hacienda Heights,Los Angeles,26,62,41.94,3.87,4.15
LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,46,118,38.98,3.94,4.16
LOS AMIGOS HIGH SCHOOL,Fountain Valley,Orange,11,38,28.95,3.66,4.12
LOS ANGELES BIG PICTURE HS,Los Angeles,Los Angeles,0,0,,,
LOS ANGELES COLG PREP ACADEMY,Los Angeles,Los Angeles,0,10,0.0,3.09,
LOS ANGELES COMMUNITY ADULT SC,Los Angeles,Los Angeles,0,0,,,
LOS ANGELES COUNTY HS FOR THE ARTS,Los Angeles,Los Angeles,5,19,26.32,3.69,3.88
LOS ANGELES COUNTY ONLINE HS,La Crescenta,Los Angeles,0,0,,,
LOS ANGELES HS OF THE ARTS,Los Angeles,Los Angeles,0,5,0.0,3.38,
LOS ANGELES LEADERSHIP ACAD HS,Los Angeles,Los Angeles,4,5,80.0,3.77,
LOS ANGELES SCH GLOBAL STUDIES,Los Angeles,Los Angeles,0,10,0.0,2.99,
LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,22,47,46.81,3.7,4.04
LOS ANGELES TEACHER PREP HS,Los Angeles,Los Angeles,0,0,,,
LOS BANOS HIGH SCHOOL,Los Banos,Merced,0,9,0.0,4.02,
