school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
ALLIANCE GERTZ-RESSLER HIGH SC,Los Angeles,Los Angeles,0,17,0.0,3.39,
ALPAUGH HIGH SCHOOL,Alpaugh,Tulare,0,0,,,
ALTA LOMA HIGH SCHOOL,Alta Loma,San Bernardino,6,34,17.65,3.53,4.14
ALTERNATIVES IN ACTION HS,Oakland,Alameda,0,0,,,
AMADOR HIGH SCHOOL,Sutter Creek,Amador,0,0,,,
AMADOR VALLEY HIGH SCHOOL,Pleasanton,Alameda,42,113,37.17,3.79,4.08
AMERICAN HIGH SCHOOL,Fremont,Alameda,32,84,38.1,3.78,4.05
AMOS ALONZO STAGG HIGH SCHOOL,Stockton,San Joaquin,0,0,,,
ANAHEIM HIGH SCHOOL,Anaheim,Orange,0,6,0.0,3.42,
ANALY HIGH SCHOOL,Sebastopol,Sonoma,15,27,55.56,3.91,4.14
ANDERSON UNION HIGH SCHOOL,Anderson,Shasta,0,0,,,
ANDERSON VALLEY HIGH SCHOOL,Boonville,Mendocino,0,0,,,
ANDREW P HILL HIGH SCHOOL,San Jose,Santa Clara,36,65,55.38,3.63,3.95
ANGELO RODRIGUEZ HIGH SCHOOL,Fairfield,Solano,15,31,48.39,3.91,4.12
ANIMO INGLEWOOD CHARTER HS,Inglewood,Los Angeles,6,18,33.33,3.68,4.08
ANIMO LEADERSHIP CHARTER HS,Inglewood,Los Angeles,4,15,26.67,3.17,
ANIMO S LOS ANGELES CHARTER HS,Los Angeles,Los Angeles,4,15,26.67,3.78,
ANIMO VENICE CHARTER HS,Venice,Los Angeles,0,8,0.0,,
ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,11,24,45.83,3.89,4.15
ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,0,6,0.0,3.62,
ANTELOPE VIEW HOME CHARTER SCH,Antelope,Sacramento,0,0,,,
ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,3,9,33.33,3.83,
ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,0,5,0.0,3.76,
APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,0,10,0.0,3.79,
APTOS HIGH SCHOOL,Aptos,Santa Cruz,12,23,52.17,4.04,4.2
ARAGON HIGH SCHOOL,San Mateo,San Mateo,39,88,44.32,3.79,4.09
ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,168,411,40.88,3.72,4.02
ARCATA HIGH SCHOOL,Arcata,Humboldt,0,7,0.0,3.76,
ARCHIE WILLIAMS HIGH SCHOOL,San Anselmo,Marin,14,39,35.9,3.78,4.07
ARGONAUT HIGH SCHOOL,Jackson,Amador,0,0,,,
ARK INDEPENDENT STUDIES,Santa Cruz,Santa Cruz,0,0,,,
ARLINGTON HIGH SCHOOL,Riverside,Riverside,7,18,38.89,3.78,3.95
ARMIJO HIGH SCHOOL,Fairfield,Solano,6,12,50.0,3.64,4.05
ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,42,113,37.17,3.79,4.12
ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,26,47,55.32,3.93,4.13
ARROYO HIGH SCHOOL,El Monte,Los Angeles,20,53,37.74,3.59,3.92
ARROYO HIGH SCHOOL,San Lorenzo,Alameda,15,35,42.86,3.85,4.12
ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,3,11,27.27,3.42,
ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,4,10,40.0,3.67,
ARVIN HIGH SCHOOL,Arvin,Kern,0,11,0.0,3.36,
ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,0,0,,,
ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,9,17,52.94,3.98,4.12
ATWATER HIGH SCHOOL,Atwater,Merced,4,7,57.14,3.81,
AUDEO CHARTER SCHOOL,San Diego,San Diego,0,0,,,
AVALON HIGH SCHOOL,Avalon,Los Angeles,0,0,,,
AVENAL HIGH SCHOOL,Avenal,Kings,0,5,0.0,2.89,
AZUSA HIGH SCHOOL,Azusa,Los Angeles,9,11,81.82,3.78,3.87
BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,13,31,41.94,3.68,3.94
BALBOA HIGH SCHOOL,San Francisco,San Francisco,19,47,40.43,3.71,4.05
BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,13,36,36.11,3.43,3.94
BANNING HIGH SCHOOL,Banning,Riverside,3,13,23.08,3.54,
BARSTOW HIGH SCHOOL,Barstow,San Bernardino,4,9,44.44,3.82,
BASSETT HIGH SCHOOL,La Puente,Los Angeles,0,16,0.0,3.44,
BAYSHORE PREP CHARTER,San Marcos,San Diego,0,0,,,
BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,6,11,54.55,3.86,4.14
BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,6,10,60.0,4.03,4.18
BEAUMONT HIGH SCHOOL,Beaumont,Riverside,3,10,30.0,3.54,
BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,12,25,48.0,3.5,3.75
BELL HIGH SCHOOL,Bell,Los Angeles,11,26,42.31,3.55,3.92
BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,17,43,39.53,3.89,4.18
BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,7,12,58.33,3.84,4.04
BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,14,23,60.87,3.69,3.99
BENICIA HIGH SCHOOL,Benicia,Solano,19,52,36.54,3.79,4.14
BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,21,36,58.33,3.79,3.98
BERKELEY HIGH SCHOOL,Berkeley,Alameda,62,139,44.6,3.82,4.1
BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,69,200,34.5,3.65,3.97
BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,3,7,42.86,,
BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,37,84,44.05,3.66,3.98
BISHOP UNION HIGH SCHOOL,Bishop,Inyo,7,11,63.64,3.92,4.04
BLAIR HIGH SCHOOL,Pasadena,Los Angeles,5,13,38.46,3.58,4.01
BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,9,26,34.62,3.6,4.04
BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,17,37,45.95,3.65,3.93
BONITA HIGH SCHOOL,La Verne,Los Angeles,11,39,28.21,3.98,4.2
BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,31,93,33.33,3.72,4.14
BORREGO SPRINGS HIGH SCHOOL,Borrego Springs,San Diego,0,0,,,
BRANHAM HIGH SCHOOL,San Jose,Santa Clara,9,24,37.5,3.83,4.14
BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,0,17,0.0,3.47,
BREA OLINDA HIGH SCHOOL,Brea,Orange,31,82,37.8,3.92,4.19
BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,0,0,,,
BUENA HIGH SCHOOL,Ventura,Ventura,13,39,33.33,3.75,4.18
BUENA PARK HIGH SCHOOL,Buena Park,Orange,4,24,16.67,3.56,
BUHACH COLONY HIGH SCHOOL,Atwater,Merced,14,18,77.78,3.96,4.04
BULLARD HIGH SCHOOL,Fresno,Fresno,10,32,31.25,3.8,4.18
BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,26,62,41.94,3.89,4.12
BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,27,65,41.54,3.84,4.16
BURNEY JUNIOR-SENIOR HS,Burney,Shasta,0,0,,,
BUSINESS ENTREPRENEURIAL,Oakland,Alameda,0,0,,,
C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,20,49,40.82,3.89,4.16
CABRILLO HIGH SCHOOL,Lompoc,Santa Barbara,10,18,55.56,3.99,4.2
CAJON HIGH SCHOOL,San Bernardino,San Bernardino,4,33,12.12,3.43,
CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,54,130,41.54,3.8,4.09
CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,3,8,37.5,3.92,
CALEXICO HIGH SCHOOL,Calexico,Imperial,17,40,42.5,3.62,4.01
CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,51,102,50.0,3.77,4.05
CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,37,106,34.91,3.78,4.11
CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,8,28,28.57,3.58,4.02
CALIPATRIA HIGH SCHOOL,Calipatria,Imperial,0,0,,,
CALISTOGA HIGH SCHOOL,Calistoga,Napa,0,0,,,
CAMINO NUEVO HIGH SCHOOL,Los Angeles,Los Angeles,0,5,0.0,4.02,
CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,44,93,47.31,3.79,4.07
CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,11,17,64.71,3.7,3.85
CANYON CREST ACADEMY,San Diego,San Diego,43,82,52.44,3.92,4.1
CANYON HIGH SCHOOL,Anaheim,Orange,40,110,36.36,3.75,4.15
CANYON HIGH SCHOOL,Canyon Country,Los Angeles,20,53,37.74,3.69,4.15
CANYON HILLS HIGH SCHOOL,San Diego,San Diego,25,56,44.64,3.93,4.24
CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,12,32,37.5,3.57,4.03
CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,21,62,33.87,3.84,4.12
CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,3,11,27.27,3.62,
CARLMONT HIGH SCHOOL,Belmont,San Mateo,32,76,42.11,3.88,4.1
CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,31,113,27.43,3.8,4.14
CARMEL HIGH SCHOOL,Carmel,Monterey,12,24,50.0,3.83,4.12
CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,7,15,46.67,3.8,4.24
CARSON HIGH SCHOOL,Carson,Los Angeles,17,35,48.57,3.72,4.07
CARUTHERS HIGH SCHOOL,Caruthers,Fresno,0,0,,,
CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,11,17,64.71,3.89,4.12
CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,8,17,47.06,3.82,4.06
CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,21,44,47.73,3.67,4.01
CASTLEMONT BUS INFORM TECH SCH,Oakland,Alameda,0,0,,,
CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,36,87,41.38,3.81,4.12
CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,19,39,48.72,3.59,3.78
CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,5,18,27.78,3.9,4.18
CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,0,7,0.0,3.71,
CENTENNIAL HIGH SCHOOL,Corona,Riverside,24,62,38.71,3.62,4.04
CENTER HIGH SCHOOL,Antelope,Sacramento,3,8,37.5,3.84,
CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,0,0,,,
CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,4,14,28.57,3.67,
CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,7,18,38.89,3.78,4.04
CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,0,6,0.0,3.92,
CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,0,0,,,
CENTURY HIGH SCHOOL,Santa Ana,Orange,5,11,45.45,3.55,3.76
CERES HIGH SCHOOL,Ceres,Stanislaus,3,8,37.5,3.84,
CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,75,177,42.37,3.69,4.05
CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,0,7,0.0,3.81,
CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,0,9,0.0,3.66,
CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,9,23,39.13,3.64,3.94
CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,14,23,60.87,3.88,4.15
CHAPARRAL HIGH SCHOOL,Temecula,Riverside,24,61,39.34,3.85,4.13
CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,13,34,38.24,3.64,4.03
CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,0,7,0.0,3.48,
CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,20,68,29.41,3.56,3.99
CHICO SENIOR HIGH SCHOOL,Chico,Butte,8,14,57.14,4.08,4.18
CHINO HIGH SCHOOL,Chino,San Bernardino,22,34,64.71,3.83,4.04
CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,19,69,27.54,3.71,4.19
CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,0,0,,,
CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,18,45,40.0,3.62,3.92
CIRCLE OF INDEPENDENT LEARNING,Fremont,Alameda,0,0,,,
CITRUS HILL HIGH SCHOOL,Perris,Riverside,3,11,27.27,3.56,
CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,0,8,0.0,3.58,
CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,3,15,20.0,3.66,
CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,0,5,0.0,3.12,
CLAIREMONT HIGH SCHOOL,San Diego,San Diego,10,21,47.62,3.76,4.08
CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,33,86,38.37,3.83,4.21
CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,14,42,33.33,3.69,4.09
CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,8,19,42.11,3.9,4.13
CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,0,0,,,
CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,63,137,45.99,3.74,4.06
CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,3,7,42.86,3.69,
CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,7,19,36.84,3.78,4.17
CLOVIS HIGH SCHOOL,Clovis,Fresno,10,20,50.0,3.84,4.15
CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,30,68,44.12,3.87,4.12
COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,10,19,52.63,3.73,3.93
COALINGA HIGH SCHOOL,Coalinga,Fresno,4,5,80.0,3.71,
COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,0,0,,,
COLEVILLE HIGH SCHOOL,Coleville,Mono,0,0,,,
COLFAX HIGH SCHOOL,Colfax,Placer,9,17,52.94,3.93,4.1
COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,27,63,42.86,3.83,4.04
COLLEGE PREP AND ARCH ACADEMY,Oakland,Alameda,0,0,,,
COLONY HIGH SCHOOL,Ontario,San Bernardino,6,22,27.27,3.47,3.87
COLTON HIGH SCHOOL,Colton,San Bernardino,7,21,33.33,3.62,4.01
COLUSA HIGH SCHOOL,Colusa,Colusa,0,0,,,
COMMUNITY CHARTER EARLY COLLEG,Van Nuys,Los Angeles,0,8,0.0,,
COMMUNITY HARVEST CHARTER SCH,Sherman Oaks,Los Angeles,0,7,0.0,,
COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,3,7,42.86,3.34,
CONCORD HIGH SCHOOL,Concord,Contra Costa,9,14,64.29,4.12,4.25
CORCORAN HIGH SCHOOL,Corcoran,Kings,0,0,,,
CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,0,5,0.0,3.78,
CORNING UNION HIGH SCHOOL,Corning,Tehama,0,0,,,
CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,37,74,50.0,3.87,4.17
CORONA HIGH SCHOOL,Corona,Riverside,11,33,33.33,3.79,4.14
CORONADO HIGH SCHOOL,Coronado,San Diego,17,41,41.46,3.8,4.11
CORTEZ HILL ACADEMY,San Diego,San Diego,0,7,0.0,3.38,
COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,10,17,58.82,3.9,4.09
COVINA HIGH SCHOOL,Covina,Los Angeles,7,17,41.18,3.68,4.07
CRAWFORD CHAMPS,San Diego,San Diego,8,10,80.0,3.78,4.0
CRAWFORD HIGH SCHOOL,San Diego,San Diego,0,0,,,
CRAWFORD IDEA,San Diego,San Diego,0,8,0.0,3.51,
CRAWFORD LAW AND BUSINESS,San Diego,San Diego,0,0,,,
CRAWFORD MULTIMEDIA & VIS ARTS,San Diego,San Diego,0,0,,,
CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,3,14,21.43,3.67,
CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,67,178,37.64,3.63,3.95
CROSSROADS CHARTER ACADEMY,Hanford,Kings,0,0,,,
CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,21,51,41.18,3.79,4.13
CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,45,103,43.69,3.82,4.12
CYPRESS HIGH SCHOOL,Cypress,Orange,39,80,48.75,3.78,4.11
DA VINCI CHARTER ACADEMY,Davis,Yolo,3,14,21.43,3.75,
DANA HILLS HIGH SCHOOL,Dana Point,Orange,69,147,46.94,3.87,4.14
DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,10,25,40.0,3.5,3.85
DAVID STARR JORDAN HS,Los Angeles,Los Angeles,0,19,0.0,3.05,
DAVIS SCHOOL INDEPENDENT STUDY,Davis,Yolo,0,0,,,
DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,75,146,51.37,3.9,4.15
DE ANZA HIGH SCHOOL,Richmond,Contra Costa,5,5,100.0,4.2,4.2
DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,8,34,23.53,3.57,3.99
DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,5,13,38.46,3.72,4.09
DEL MAR HIGH SCHOOL,San Jose,Santa Clara,4,12,33.33,3.87,
DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,4,6,66.67,4.16,
DEL ORO HIGH SCHOOL,Loomis,Placer,7,22,31.82,3.86,4.21
DELANO HIGH SCHOOL,Delano,Kern,6,9,66.67,3.68,3.98
DELHI HIGH SCHOOL,Delhi,Merced,0,0,,,
DELTA HIGH SCHOOL,Clarksburg,Yolo,0,0,,,
DESERT HIGH SCHOOL,Edwards,Kern,3,7,42.86,3.78,
DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,4,9,44.44,3.67,
DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,6,13,46.15,4.0,4.19
DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,178,359,49.58,3.79,4.06
DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,24,53,45.28,3.82,4.18
DINUBA HIGH SCHOOL,Dinuba,Tulare,3,11,27.27,3.45,
DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,0,6,0.0,,
DIXON HIGH SCHOOL,Dixon,Solano,3,8,37.5,3.84,
DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,7,14,50.0,3.49,3.78
DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,9,16,56.25,3.7,4.05
DOS PALOS HIGH SCHOOL,Dos Palos,Merced,0,0,,,
DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,62,123,50.41,3.94,4.17
DOWNEY HIGH SCHOOL,Downey,Los Angeles,22,51,43.14,3.59,3.92
DOWNIEVILLE JR-SR HIGH SCHOOL,Downieville,Sierra,0,0,,,
DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,0,0,,,
DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,8,15,53.33,3.59,3.94
DR JAMES J HOGAN HIGH SCHOOL,Vallejo,Solano,7,12,58.33,3.9,4.02
DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,0,0,,,
DUARTE HIGH SCHOOL,Duarte,Los Angeles,7,18,38.89,3.96,4.25
DUBLIN HIGH SCHOOL,Dublin,Alameda,10,27,37.04,3.69,4.16
DURHAM HIGH SCHOOL,Durham,Butte,3,6,50.0,3.8,
EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,8,24,33.33,3.81,4.08
EAGLES PEAK CHARTER SCHOOL,Vista,San Diego,0,0,,,
EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,12,15,80.0,4.05,4.09
EAST NICOLAUS HIGH SCHOOL,Trowbridge,Sutter,0,0,,,
EAST OAKLAND SCH OF THE ARTS,Oakland,Alameda,0,0,,,
EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,0,0,,,
EAST UNION HIGH SCHOOL,Manteca,San Joaquin,0,5,0.0,3.66,
EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,34,82,41.46,3.78,4.09
EDISON HIGH SCHOOL,Fresno,Fresno,20,38,52.63,3.92,4.12
EDISON HIGH SCHOOL,Huntington Beach,Orange,24,80,30.0,3.74,4.09
EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,9,14,64.29,3.88,4.03
EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,0,7,0.0,3.61,
EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,10,33,30.3,3.62,3.96
EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,6,19,31.58,3.72,4.22
EL CAMINO HIGH,South San Francisco,San Mateo,9,26,34.62,3.87,4.12
EL CAMINO HIGH SCHOOL,Oceanside,San Diego,20,53,37.74,3.69,4.11
EL CAMINO HIGH SCHOOL,Ventura,Ventura,0,0,,,
EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,39,145,26.9,3.6,4.09
EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,17,30,56.67,3.96,4.14
EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,38,51,74.51,4.03,4.13
EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,12,22,54.55,3.97,4.14
EL DORADO HIGH SCHOOL,Placentia,Orange,24,59,40.68,3.71,3.96
EL DORADO HIGH SCHOOL,Placerville,El Dorado,0,0,,,
EL MODENA HIGH SCHOOL,Orange,Orange,18,53,33.96,3.79,4.11
EL MOLINO HIGH SCHOOL,Forestville,Sonoma,3,10,30.0,3.86,
EL MONTE HIGH SCHOOL,El Monte,Los Angeles,30,54,55.56,3.78,4.04
EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,10,33,30.3,3.53,3.93
EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,16,46,34.78,3.77,4.25
EL SERENO HIGH SCHOOL,Fair Oaks,Sacramento,0,0,,,
EL TORO HIGH SCHOOL,Lake Forest,Orange,19,59,32.2,3.65,4.03
ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,0,10,0.0,,
ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,0,8,0.0,3.61,
ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,10,19,52.63,3.83,4.0
ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,0,0,,,
ELSINORE HIGH SCHOOL,Wildomar,Riverside,11,29,37.93,3.77,4.14
EMERY SECONDARY SCHOOL,Emeryville,Alameda,0,0,,,
ENCINA HIGH SCHOOL,Sacramento,Sacramento,3,9,33.33,3.52,
ENCINAL HIGH SCHOOL,Alameda,Alameda,9,23,39.13,3.67,4.02
ENTERPRISE HIGH SCHOOL,Redding,Shasta,3,7,42.86,4.04,
ENVIRONMENTAL CHARTER HS,Lawndale,Los Angeles,0,0,,,
ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,7,21,33.33,3.78,4.23
ESCALON HIGH SCHOOL,Escalon,San Joaquin,0,0,,,
ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,6,18,33.33,3.77,4.15
ESCONDIDO HIGH SCHOOL,Escondido,San Diego,12,27,44.44,3.73,4.0
ESPARTO HIGH SCHOOL,Esparto,Yolo,0,0,,,
ESPERANZA HIGH SCHOOL,Anaheim,Orange,58,119,48.74,3.83,4.1
ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,7,24,29.17,3.7,4.13
ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,15,55,27.27,3.57,4.06
ETNA UNION HIGH SCHOOL,Etna,Siskiyou,0,0,,,
EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,3,7,42.86,3.75,
EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,4,7,57.14,3.9,
EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,59,136,43.38,3.8,4.09
EXCEL COLLEGE PREPARATORY HS,Oakland,Alameda,0,5,0.0,3.58,
EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,0,0,,,
EXETER UNION HIGH SCHOOL,Exeter,Tulare,0,6,0.0,3.74,
FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,31,73,42.47,3.6,3.89
FAIRFIELD HIGH SCHOOL,Fairfield,Solano,4,9,44.44,3.66,
FALL RIVER JUNIOR-SENIOR HS,Mcarthur,Shasta,0,0,,,
FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,18,42,42.86,3.67,4.08
FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,0,0,,,
FILLMORE HIGH SCHOOL,Fillmore,Ventura,8,11,72.73,3.85,3.97
FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,0,0,,,
FLORIN HIGH SCHOOL,Sacramento,Sacramento,15,30,50.0,3.66,3.94
FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,22,54,40.74,3.8,4.11
FOLSOM HIGH SCHOOL,Folsom,Sacramento,34,81,41.98,3.79,4.06
