school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
ARGONAUT HIGH SCHOOL,Jackson,Amador,0,0,,,
ARLINGTON HIGH SCHOOL,Riverside,Riverside,13,22,59.09,3.79,4.0
ARMIJO HIGH SCHOOL,Fairfield,Solano,13,21,61.9,3.79,4.1
ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,13,37,35.14,3.81,4.03
ARROYO HIGH SCHOOL,El Monte,Los Angeles,16,52,30.77,3.59,3.92
ARROYO HIGH SCHOOL,San Lorenzo,Alameda,20,52,38.46,3.74,3.95
ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,0,12,0.0,3.1,
ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,7,9,77.78,3.58,3.77
ARVIN HIGH SCHOOL,Arvin,Kern,0,0,,,
ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,0,0,,,
ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,5,13,38.46,3.92,4.17
ATWATER HIGH SCHOOL,Atwater,Merced,3,6,50.0,3.77,
AVALON HIGH SCHOOL,Avalon,Los Angeles,0,0,,,
AZUSA HIGH SCHOOL,Azusa,Los Angeles,6,8,75.0,3.71,3.85
BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,13,23,56.52,3.62,3.85
BALBOA HIGH SCHOOL,San Francisco,San Francisco,6,18,33.33,3.66,3.94
BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,7,17,41.18,3.69,4.25
BANNING HIGH SCHOOL,Banning,Riverside,10,21,47.62,3.71,4.16
BARSTOW HIGH SCHOOL,Barstow,San Bernardino,5,12,41.67,3.88,4.12
BASSETT HIGH SCHOOL,La Puente,Los Angeles,8,15,53.33,3.61,4.01
BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,11,18,61.11,3.84,4.06
BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,4,12,33.33,3.86,
BEAUMONT HIGH SCHOOL,Beaumont,Riverside,0,0,,,
BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,4,7,57.14,3.53,
BELL HIGH SCHOOL,Bell,Los Angeles,9,21,42.86,3.64,4.03
BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,22,42,52.38,3.91,4.19
BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,6,20,30.0,3.68,3.83
BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,6,17,35.29,3.57,4.01
BENICIA HIGH SCHOOL,Benicia,Solano,26,56,46.43,3.89,4.15
BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,23,42,54.76,3.68,3.96
BERKELEY HIGH SCHOOL,Berkeley,Alameda,49,102,48.04,3.75,4.06
BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,68,163,41.72,3.68,3.96
BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,5,7,71.43,,
BIGGS HIGH SCHOOL,Biggs,Butte,0,0,,,
BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,22,47,46.81,3.7,4.08
BISHOP UNION HIGH SCHOOL,Bishop,Inyo,0,8,0.0,3.77,
BLAIR HIGH SCHOOL,Pasadena,Los Angeles,4,8,50.0,3.64,
BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,4,27,14.81,3.42,
BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,20,44,45.45,3.74,4.01
BONITA HIGH SCHOOL,La Verne,Los Angeles,15,41,36.59,3.87,4.24
BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,33,90,36.67,3.72,4.1
BORREGO SPRINGS HIGH SCHOOL,Borrego Springs,San Diego,0,0,,,
BRANHAM HIGH SCHOOL,San Jose,Santa Clara,10,21,47.62,3.93,4.1
BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,10,13,76.92,3.82,3.93
BREA OLINDA HIGH SCHOOL,Brea,Orange,37,61,60.66,3.88,4.07
BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,0,0,,,
BROADWAY HIGH SCHOOL,San Jose,Santa Clara,0,0,,,
BUCKINGHAM COLLEGIATE CHARTER,Vacaville,Solano,0,0,,,
BUENA HIGH SCHOOL,Ventura,Ventura,12,23,52.17,3.85,4.13
BUENA PARK HIGH SCHOOL,Buena Park,Orange,5,8,62.5,3.77,3.98
BUHACH COLONY HIGH SCHOOL,Atwater,Merced,5,9,55.56,3.89,4.07
BULLARD HIGH SCHOOL,Fresno,Fresno,18,36,50.0,3.96,4.25
BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,25,64,39.06,3.74,4.1
BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,34,78,43.59,3.84,4.13
BURNEY JUNIOR-SENIOR HS,Burney,Shasta,0,0,,,
C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,24,48,50.0,3.85,4.11
CABRILLO HIGH SCHOOL,Lompoc,Santa Barbara,4,13,30.77,3.76,
CAJON HIGH SCHOOL,San Bernardino,San Bernardino,9,22,40.91,3.46,3.91
CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,47,134,35.07,3.72,4.09
CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,0,0,,,
CALEXICO HIGH SCHOOL,Calexico,Imperial,27,38,71.05,3.81,3.94
CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,55,94,58.51,3.81,4.01
CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,40,93,43.01,3.79,4.01
CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,3,15,20.0,3.47,
CALIPATRIA HIGH SCHOOL,Calipatria,Imperial,0,0,,,
CALISTOGA HIGH SCHOOL,Calistoga,Napa,0,0,,,
CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,55,124,44.35,3.64,3.98
CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,9,12,75.0,3.82,3.95
CANYON HIGH SCHOOL,Anaheim,Orange,47,95,49.47,3.85,4.08
CANYON HIGH SCHOOL,Canyon Country,Los Angeles,17,39,43.59,3.78,4.08
CANYON HILLS HIGH SCHOOL,San Diego,San Diego,27,50,54.0,3.97,4.29
CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,12,29,41.38,3.65,4.04
CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,22,53,41.51,3.75,4.09
CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,11,24,45.83,3.8,4.06
CARLMONT HIGH SCHOOL,Belmont,San Mateo,42,90,46.67,3.84,4.09
CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,40,88,45.45,3.76,4.01
CARLSBAD SEASIDE ACADEMY,Carlsbad,San Diego,0,0,,,
CARMEL HIGH SCHOOL,Carmel,Monterey,11,21,52.38,3.89,4.05
CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,7,14,50.0,3.77,4.0
CARSON HIGH SCHOOL,Carson,Los Angeles,19,34,55.88,3.78,4.03
CARUTHERS HIGH SCHOOL,Caruthers,Fresno,0,0,,,
CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,18,26,69.23,3.93,4.08
CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,5,8,62.5,3.87,4.06
CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,19,41,46.34,3.8,4.02
CASTLEMONT BUS INFORM TECH SCH,Oakland,Alameda,0,0,,,
CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,66,115,57.39,3.9,4.09
CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,19,28,67.86,3.75,3.99
CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,6,18,33.33,3.87,4.35
CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,4,7,57.14,3.48,
CENTENNIAL HIGH SCHOOL,Corona,Riverside,20,48,41.67,3.72,4.05
CENTER HIGH SCHOOL,Antelope,Sacramento,6,13,46.15,3.77,4.04
CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,11,18,61.11,3.75,3.96
CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,8,21,38.1,3.58,3.95
CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,0,5,0.0,4.15,
CENTURY HIGH SCHOOL,Santa Ana,Orange,7,18,38.89,3.49,3.67
CERES HIGH SCHOOL,Ceres,Stanislaus,5,6,83.33,3.64,3.75
CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,76,191,39.79,3.63,3.98
CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,4,5,80.0,3.79,
CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,11,16,68.75,3.75,4.01
CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,8,19,42.11,3.81,4.12
CHAPARRAL HIGH SCHOOL,Temecula,Riverside,24,60,40.0,3.75,4.03
CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,19,37,51.35,3.82,4.12
CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,0,5,0.0,3.63,
CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,20,59,33.9,3.62,3.98
CHESTER HIGH SCHOOL,Chester,Plumas,0,0,,,
CHICO SENIOR HIGH SCHOOL,Chico,Butte,12,20,60.0,4.0,4.11
CHINO HIGH SCHOOL,Chino,San Bernardino,8,20,40.0,3.8,4.18
CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,17,42,40.48,3.84,4.2
CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,0,0,,,
CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,25,58,43.1,3.5,3.93
CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,3,8,37.5,3.78,
CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,0,0,,,
CLAIREMONT HIGH SCHOOL,San Diego,San Diego,8,27,29.63,3.8,4.24
CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,41,84,48.81,3.82,4.05
CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,19,62,30.65,3.54,3.98
CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,18,34,52.94,3.88,4.16
CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,73,121,60.33,3.77,3.99
CLEVELAND HUMANITIES MAGNET,Reseda,Los Angeles,6,7,85.71,3.94,3.96
CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,0,0,,,
CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,10,21,47.62,3.95,4.2
CLOVIS HIGH SCHOOL,Clovis,Fresno,12,20,60.0,3.89,4.14
CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,33,73,45.21,3.87,4.1
COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,11,22,50.0,3.77,3.97
COALINGA HIGH SCHOOL,Coalinga,Fresno,0,0,,,
COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,0,5,0.0,4.02,
COLFAX HIGH SCHOOL,Colfax,Placer,6,11,54.55,4.05,4.12
COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,23,58,39.66,3.85,4.11
COLLEGE PREP AND ARCH ACADEMY,Oakland,Alameda,0,0,,,
COLONY HIGH SCHOOL,Ontario,San Bernardino,3,17,17.65,3.57,
COLTON HIGH SCHOOL,Colton,San Bernardino,3,18,16.67,3.36,
COMMUNITY HARVEST CHARTER SCH,Sherman Oaks,Los Angeles,3,8,37.5,,
COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,3,9,33.33,3.63,
CONCORD HIGH SCHOOL,Concord,Contra Costa,9,17,52.94,4.0,4.23
CORCORAN HIGH SCHOOL,Corcoran,Kings,0,5,0.0,3.98,
CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,6,7,85.71,3.84,3.88
CORNING UNION HIGH SCHOOL,Corning,Tehama,0,0,,,
CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,27,63,42.86,3.81,4.15
CORONA HIGH SCHOOL,Corona,Riverside,14,39,35.9,3.76,4.02
CORONADO HIGH SCHOOL,Coronado,San Diego,13,34,38.24,3.72,4.16
CORTEZ HILL ACADEMY,San Diego,San Diego,0,0,,,
COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,10,30,33.33,3.69,4.18
COVINA HIGH SCHOOL,Covina,Los Angeles,9,20,45.0,3.79,3.97
CRAWFORD CHAMPS,San Diego,San Diego,0,5,0.0,3.77,
CRAWFORD HIGH SCHOOL,San Diego,San Diego,5,12,41.67,3.68,3.95
CRAWFORD IDEA,San Diego,San Diego,4,5,80.0,3.9,
CREEKSIDE HIGH SCHOOL,Irvine,Orange,0,0,,,
CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,4,17,23.53,3.41,
CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,75,140,53.57,3.72,4.02
CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,30,65,46.15,3.69,4.03
CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,59,113,52.21,3.86,4.12
CYPRESS HIGH SCHOOL,Cypress,Orange,24,62,38.71,3.78,4.09
DA VINCI CHARTER ACADEMY,Davis,Yolo,0,6,0.0,3.28,
DANA HILLS HIGH SCHOOL,Dana Point,Orange,53,101,52.48,3.87,4.14
DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,10,24,41.67,3.65,3.92
DAVID STARR JORDAN HS,Los Angeles,Los Angeles,0,8,0.0,3.58,
DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,88,159,55.35,3.91,4.13
DE ANZA HIGH SCHOOL,Richmond,Contra Costa,8,14,57.14,3.87,4.1
DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,6,32,18.75,3.66,3.96
DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,4,15,26.67,3.88,
DEL MAR HIGH SCHOOL,San Jose,Santa Clara,6,10,60.0,3.85,4.04
DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,0,5,0.0,3.86,
DEL ORO HIGH SCHOOL,Loomis,Placer,6,19,31.58,3.7,4.13
DELANO HIGH SCHOOL,Delano,Kern,4,5,80.0,3.65,
DELHI HIGH SCHOOL,Delhi,Merced,0,0,,,
DELTA HIGH SCHOOL,Clarksburg,Yolo,0,0,,,
DESERT HIGH SCHOOL,Edwards,Kern,0,0,,,
DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,5,9,55.56,3.69,3.85
DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,169,352,48.01,3.74,4.06
DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,32,80,40.0,3.82,4.19
DINUBA HIGH SCHOOL,Dinuba,Tulare,0,0,,,
DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,0,5,0.0,,
DIXON HIGH SCHOOL,Dixon,Solano,3,5,60.0,3.97,
DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,7,11,63.64,3.58,3.75
DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,8,15,53.33,3.81,4.1
DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,52,95,54.74,3.95,4.14
DOWNEY HIGH SCHOOL,Downey,Los Angeles,11,36,30.56,3.68,4.13
DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,12,16,75.0,3.8,3.84
DR JAMES J HOGAN HIGH SCHOOL,Vallejo,Solano,4,6,66.67,3.77,
DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,0,5,0.0,3.53,
DUARTE HIGH SCHOOL,Duarte,Los Angeles,6,14,42.86,3.83,4.12
DUBLIN HIGH SCHOOL,Dublin,Alameda,14,25,56.0,3.78,4.09
DURHAM HIGH SCHOOL,Durham,Butte,3,6,50.0,3.89,
EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,16,24,66.67,3.98,4.13
EAGLES PEAK CHARTER SCHOOL,Vista,San Diego,0,0,,,
EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,4,6,66.67,3.64,
EAST LA OCCUP CTR ROOSEVELT CM,Los Angeles,Los Angeles,0,0,,,
EAST NICOLAUS HIGH SCHOOL,Trowbridge,Sutter,0,0,,,
EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,0,0,,,
EAST UNION HIGH SCHOOL,Manteca,San Joaquin,7,13,53.85,3.75,3.98
EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,34,74,45.95,3.74,3.96
EDISON HIGH SCHOOL,Fresno,Fresno,20,43,46.51,3.79,4.18
EDISON HIGH SCHOOL,Huntington Beach,Orange,34,69,49.28,3.71,4.07
EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,8,12,66.67,3.82,4.06
EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,4,15,26.67,3.33,
EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,4,14,28.57,3.36,
EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,12,30,40.0,3.88,4.12
EL CAMINO HIGH,South San Francisco,San Mateo,5,17,29.41,,
EL CAMINO HIGH SCHOOL,Oceanside,San Diego,22,46,47.83,3.76,3.99
EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,62,151,41.06,3.63,3.96
EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,15,26,57.69,3.82,4.11
EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,26,43,60.47,3.85,4.07
EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,13,17,76.47,3.97,4.09
EL DORADO HIGH SCHOOL,Placentia,Orange,24,53,45.28,3.72,4.04
EL DORADO HIGH SCHOOL,Placerville,El Dorado,5,7,71.43,3.77,3.87
EL MODENA HIGH SCHOOL,Orange,Orange,7,25,28.0,3.66,3.91
EL MOLINO HIGH SCHOOL,Forestville,Sonoma,13,17,76.47,3.99,4.15
EL MONTE HIGH SCHOOL,El Monte,Los Angeles,32,43,74.42,3.8,3.94
EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,10,31,32.26,3.4,3.73
EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,16,38,42.11,3.84,4.14
EL SERENO HIGH SCHOOL,Fair Oaks,Sacramento,0,0,,,
EL TORO HIGH SCHOOL,Lake Forest,Orange,21,55,38.18,3.69,4.02
ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,0,0,,,
ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,18,38,47.37,3.85,4.08
ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,0,0,,,
ELSINORE HIGH SCHOOL,Wildomar,Riverside,16,22,72.73,3.85,3.96
ENCINA HIGH SCHOOL,Sacramento,Sacramento,0,0,,,
ENCINAL HIGH SCHOOL,Alameda,Alameda,24,51,47.06,3.72,4.02
ENTERPRISE HIGH SCHOOL,Redding,Shasta,8,16,50.0,3.92,4.16
ENVIRONMENTAL CHARTER HS,Lawndale,Los Angeles,0,0,,,
ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,17,28,60.71,3.84,4.14
ESCALON HIGH SCHOOL,Escalon,San Joaquin,0,0,,,
ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,4,14,28.57,3.64,
ESCONDIDO HIGH SCHOOL,Escondido,San Diego,11,33,33.33,3.68,4.07
ESPARTO HIGH SCHOOL,Esparto,Yolo,0,0,,,
ESPERANZA HIGH SCHOOL,Anaheim,Orange,60,112,53.57,3.92,4.14
ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,13,20,65.0,3.76,3.95
ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,12,31,38.71,3.79,4.03
ETNA UNION HIGH SCHOOL,Etna,Siskiyou,0,0,,,
EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,10,13,76.92,4.09,4.21
EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,7,18,38.89,3.88,4.1
EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,51,128,39.84,3.76,4.04
EXETER UNION HIGH SCHOOL,Exeter,Tulare,0,7,0.0,3.84,
FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,20,49,40.82,3.53,3.85
FAIRFIELD HIGH SCHOOL,Fairfield,Solano,12,21,57.14,3.64,4.01
FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,22,52,42.31,3.79,4.15
FAR WEST HIGH SCHOOL,Oakland,Alameda,0,0,,,
FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,0,0,,,
FERNDALE HIGH SCHOOL,Ferndale,Humboldt,0,0,,,
FILLMORE HIGH SCHOOL,Fillmore,Ventura,3,7,42.86,3.76,
FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,0,0,,,
FLORIN HIGH SCHOOL,Sacramento,Sacramento,6,17,35.29,3.7,4.15
FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,24,52,46.15,3.91,4.12
FOLSOM HIGH SCHOOL,Folsom,Sacramento,33,69,47.83,3.84,4.15
FONTANA HIGH SCHOOL,Fontana,San Bernardino,4,14,28.57,3.4,
FOOTHILL HIGH SCHOOL,Bakersfield,Kern,8,11,72.73,3.79,3.9
FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,3,10,30.0,3.89,
FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,65,146,44.52,3.77,4.02
FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,3,6,50.0,3.75,
FOOTHILL HIGH SCHOOL,Santa Ana,Orange,45,91,49.45,3.78,4.05
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,17,36,47.22,3.72,3.94
FOOTHILLS HIGH SCHOOL,San Marcos,San Diego,0,0,,,
FOREST CHARTER SCHOOL,Nevada City,Nevada,0,0,,,
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,0,0,,,
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,3,5,60.0,4.04,
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,8,21,38.1,3.5,4.07
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,62,141,43.97,3.76,4.08
FOWLER HIGH SCHOOL,Fowler,Fresno,7,12,58.33,3.85,4.09
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,29,75,38.67,3.66,4.09
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,30,75,40.0,3.75,4.06
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,7,13,53.85,3.52,4.03
FRAZIER MOUNTAIN HIGH SCHOOL,Lebec,Kern,0,0,,,
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,14,31,45.16,3.83,4.12
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,7,9,77.78,3.88,4.0
FREMONT HIGH SCHOOL,Oakland,Alameda,0,0,,,
FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,33,56,58.93,4.06,4.19
FRESNO HIGH SCHOOL,Fresno,Fresno,0,6,0.0,3.48,
FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,11,29,37.93,3.76,4.13
GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,45,98,45.92,3.65,4.0
GAHR HIGH SCHOOL,Cerritos,Los Angeles,18,45,40.0,3.65,4.04
GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,9,32,28.12,3.36,4.0
GALT HIGH SCHOOL,Galt,Sacramento,13,21,61.9,3.89,4.11
GANESHA HIGH SCHOOL,Pomona,Los Angeles,9,16,56.25,3.57,3.76
GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,23,55,41.82,3.63,3.94
GARDENA HIGH SCHOOL,Gardena,Los Angeles,9,31,29.03,3.54,3.96
