school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
ANIMO LEADERSHIP CHARTER HS,Inglewood,Los Angeles,8,21,38.1,3.71,4.27
ANIMO PAT BROWN CHARTER HS,Los Angeles,Los Angeles,18,31,58.06,3.56,4.14
ANIMO RALPH BUNCHE CHARTER HS,Los Angeles,Los Angeles,7,17,41.18,3.51,
ANIMO S LOS ANGELES CHARTER HS,Los Angeles,Los Angeles,7,24,29.17,3.26,3.82
ANIMO VENICE CHARTER HS,Venice,Los Angeles,5,14,35.71,3.42,
ANIMO WATTS COLLGE PREP ACDMY,Los Angeles,Los Angeles,5,13,38.46,3.48,3.88
ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,10,43,23.26,3.94,4.3
ANTELOPE HIGH SCHOOL,Antelope,Sacramento,11,28,39.29,4.01,4.18
ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,9,21,42.86,3.71,4.14
ANTELOPE VALLEY LEARNING ACDMY,Palmdale,Los Angeles,0,0,,,
ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,3,19,15.79,3.89,4.32
ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,0,7,0.0,,
APEX ACADEMY HIGH SCHOOL,Los Angeles,Los Angeles,0,0,,,
APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,8,27,29.63,3.94,4.23
APPLIED TECHNOLOGY CENTER,Montebello,Los Angeles,0,0,,3.8,
APTOS HIGH SCHOOL,Aptos,Santa Cruz,12,28,42.86,3.94,4.27
ARAGON HIGH SCHOOL,San Mateo,San Mateo,45,115,39.13,3.92,4.23
ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,127,342,37.13,3.81,4.15
ARCATA HIGH SCHOOL,Arcata,Humboldt,6,18,33.33,3.87,
ARCHIE WILLIAMS HIGH SCHOOL,San Anselmo,Marin,10,57,17.54,3.79,4.13
ARENA ALTERNATIVE HIGH SCHOOL,El Segundo,Los Angeles,0,0,,,
ARGONAUT HIGH SCHOOL,Jackson,Amador,0,0,,,
ARISE HIGH SCHOOL,Oakland,Alameda,3,13,23.08,3.36,
ARLETA HIGH SCHOOL,Arleta,Los Angeles,4,25,16.0,3.43,3.85
ARLINGTON HIGH SCHOOL,Riverside,Riverside,18,54,33.33,3.79,4.2
ARMIJO HIGH SCHOOL,Fairfield,Solano,15,41,36.59,3.84,4.25
ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,97,241,40.25,3.85,4.22
ARROYO GRANDE HIGH (CROWN HILL),Arroyo Grande,San Luis Obispo,0,0,,,
ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,14,53,26.42,4.01,4.26
ARROYO HIGH SCHOOL,El Monte,Los Angeles,23,56,41.07,3.74,4.12
ARROYO HIGH SCHOOL,San Lorenzo,Alameda,18,47,38.3,3.83,4.28
ARROYO PASEO CHARTER HS,San Diego,San Diego,0,0,,,
ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,13,27,48.15,3.62,3.99
ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,6,22,27.27,3.66,4.06
ARVIN HIGH SCHOOL,Arvin,Kern,7,12,58.33,3.8,4.06
ASPIRE BENJAMIN HOLT COLG PREP,Stockton,San Joaquin,0,7,0.0,3.92,
ASPIRE EAST PALO ALTO PHOENIX,East Palo Alto,San Mateo,0,0,,,
ASPIRE GOLDEN STATE PREP ACADEMY,Oakland,Alameda,0,6,0.0,3.97,
ASPIRE LANGSTON HUGHES ACADEMY,Stockton,San Joaquin,0,0,,3.8,
ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,11,19,57.89,3.77,
ASPIRE PACIFIC ACADEMY,Huntington Park,Los Angeles,3,16,18.75,,
ASPIRE VANGUARD COL PREP ACAD,Modesto,Stanislaus,0,0,,,
ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,5,15,33.33,4.09,4.3
ATWATER HIGH SCHOOL,Atwater,Merced,0,14,0.0,3.94,4.19
AUDEO CHARTER SCHOOL,San Diego,San Diego,0,6,0.0,,
AUGUSTUS HAWKINS COMM HEALTH ADVCTE,Los Angeles,Los Angeles,4,11,36.36,3.55,
AUGUSTUS HAWKINS HIGH SCHOOL RISE,Los Angeles,Los Angeles,0,0,,3.35,
AVALON HIGH SCHOOL,Avalon,Los Angeles,0,0,,,
AVENAL HIGH SCHOOL,Avenal,Kings,0,6,0.0,3.81,4.08
AVESON GLOBAL LEADERSHIP ACAD,Altadena,Los Angeles,0,0,,,
AZUSA HIGH SCHOOL,Azusa,Los Angeles,0,11,0.0,3.66,4.05
BAKER HIGH SCHOOL,Baker,San Bernardino,0,0,,,
BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,9,38,23.68,3.86,4.21
BALBOA HIGH SCHOOL,San Francisco,San Francisco,23,73,31.51,3.95,4.25
BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,14,32,43.75,3.8,4.14
BANNING HIGH SCHOOL,Banning,Riverside,6,27,22.22,3.4,3.92
BARSTOW HIGH SCHOOL,Barstow,San Bernardino,0,6,0.0,3.89,4.13
BASSETT HIGH SCHOOL,La Puente,Los Angeles,5,11,45.45,3.55,4.09
BAY AREA TECHNOLOGY-BAYTECH,Oakland,Alameda,0,0,,,
BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,16,28,57.14,3.7,
BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,0,6,0.0,4.02,
BEAUMONT HIGH SCHOOL,Beaumont,Riverside,21,49,42.86,3.85,4.21
BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,24,68,35.29,3.66,4.09
BELL HIGH SCHOOL,Bell,Los Angeles,18,43,41.86,3.75,4.19
BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,13,35,37.14,3.89,4.28
BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,9,35,25.71,3.52,3.93
BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,12,19,63.16,3.85,4.3
BENICIA HIGH SCHOOL,Benicia,Solano,17,39,43.59,4.02,4.29
BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,11,21,52.38,3.74,4.12
BERKELEY HIGH SCHOOL,Berkeley,Alameda,54,233,23.18,3.91,4.23
BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,30,116,25.86,3.75,4.12
BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,0,0,,,
BIG PINE HIGH SCHOOL,Big Pine,Inyo,0,0,,,
BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,22,54,40.74,3.59,3.91
BISHOP UNION HIGH SCHOOL,Bishop,Inyo,0,5,0.0,3.96,
BITNEY COLLEGE PREP HS,Grass Valley,Nevada,0,0,,,
BLAIR HIGH SCHOOL,Pasadena,Los Angeles,6,12,50.0,3.6,4.06
BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,18,34,52.94,3.5,4.08
BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,21,64,32.81,3.6,4.05
BONITA HIGH SCHOOL,La Verne,Los Angeles,19,52,36.54,3.96,4.22
BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,35,102,34.31,3.84,4.14
BORREGO SPRINGS HIGH SCHOOL,Borrego Springs,San Diego,0,0,,,
BRANHAM HIGH SCHOOL,San Jose,Santa Clara,18,37,48.65,4.06,4.32
BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,8,21,38.1,3.93,4.18
BREA OLINDA HIGH SCHOOL,Brea,Orange,17,68,25.0,3.94,4.28
BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,6,7,85.71,,
BUCKINGHAM COLLEGIATE CHARTER,Vacaville,Solano,0,5,0.0,4.06,
BUENA HIGH SCHOOL,Ventura,Ventura,5,27,18.52,3.97,4.23
BUENA PARK HIGH SCHOOL,Buena Park,Orange,17,33,51.52,3.7,4.17
BUENA VISTA VIRTUAL ACADEMY,Yorba Linda,Orange,0,0,,,
BUHACH COLONY HIGH SCHOOL,Atwater,Merced,17,27,62.96,3.97,4.29
BULLARD HIGH SCHOOL,Fresno,Fresno,11,40,27.5,4.0,4.33
BURBANK ADULT SCHOOL,Burbank,Los Angeles,0,0,,,
BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,32,98,32.65,3.88,4.22
BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,24,95,25.26,3.95,4.23
BURNEY JUNIOR-SENIOR HS,Burney,Shasta,0,0,,,
C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,13,49,26.53,3.85,4.22
CA CONNECTIONS ACADEMY CAPISTRANO,San Juan Capistrano,Orange,3,13,23.08,3.78,4.15
CABRILLO HIGH SCHOOL,Lompoc,Santa Barbara,0,13,0.0,3.88,
CAJON HIGH SCHOOL,San Bernardino,San Bernardino,26,53,49.06,3.56,4.16
CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,37,104,35.58,3.85,4.19
CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,7,12,58.33,3.78,
CALEXICO HIGH SCHOOL,Calexico,Imperial,24,72,33.33,3.92,4.24
CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,44,104,42.31,3.95,4.18
CALIFORNIA CITY HIGH SCHOOL,California City,Kern,0,0,,,
CALIFORNIA CONNECTIONS ACD RPN,Ripon,San Joaquin,0,0,,,
CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,51,146,34.93,3.88,4.21
CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,20,60,33.33,3.74,4.22
CALIFORNIA MILITARY INSTITUTE,Perris,Riverside,6,23,26.09,3.54,
CALIFORNIA PREPARATORY ACADEMY,San Juan Capistrano,Orange,0,0,,,
CALIFORNIA VIRTUAL ACAD FRESNO,Simi Valley,Ventura,0,0,,,
CALIFORNIA VIRTUAL ACAD SAN DIEGO,Simi Valley,Ventura,0,7,0.0,,
CALIFORNIA VIRTUAL ACAD SAN MATEO,Simi Valley,Ventura,0,0,,,
CALIFORNIA VIRTUAL ACADEMY LA,Simi Valley,Ventura,5,9,55.56,,
CALIFORNIA VIRTUAL ACDMY KINGS,Simi Valley,Ventura,0,0,,,
CALIFORNIA VIRTUAL AT MARICOPA,Simi Valley,Ventura,0,0,,,
CALIFORNIA VIRTUAL-SAN JOAQUIN,Simi Valley,Ventura,0,0,,,
CALIPATRIA HIGH SCHOOL,Calipatria,Imperial,0,0,,3.84,
CALISTOGA HIGH SCHOOL,Calistoga,Napa,4,5,80.0,,
CAMINO NUEVO HIGH SCHOOL,Los Angeles,Los Angeles,0,6,0.0,3.45,
CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,0,0,,3.54,
CAMPBELL HIGH SCHOOL,Campbell,Santa Clara,0,0,,,
CAMPO HIGH SCHOOL,Pine Valley,San Diego,0,0,,,
CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,25,78,32.05,3.95,4.21
CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,0,14,0.0,3.67,4.16
CANYON CREST ACADEMY,San Diego,San Diego,75,159,47.17,3.96,4.13
CANYON HIGH SCHOOL,Anaheim,Orange,41,119,34.45,3.96,4.26
CANYON HIGH SCHOOL,Canyon Country,Los Angeles,14,40,35.0,3.89,4.22
CANYON HILLS HIGH SCHOOL,San Diego,San Diego,32,85,37.65,3.94,4.3
CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,22,53,41.51,3.7,4.2
CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,28,94,29.79,3.96,4.23
CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,10,31,32.26,3.87,4.19
CARLMONT HIGH SCHOOL,Belmont,San Mateo,70,161,43.48,3.91,4.21
CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,38,131,29.01,3.88,4.25
CARMEL HIGH SCHOOL,Carmel,Monterey,15,35,42.86,3.94,4.29
CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,5,20,25.0,3.74,4.26
CARSON HIGH SCHOOL,Carson,Los Angeles,5,25,20.0,3.69,4.1
CARUTHERS HIGH SCHOOL,Caruthers,Fresno,6,8,75.0,3.82,
CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,15,40,37.5,3.91,4.22
CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,5,6,83.33,3.83,
CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,11,44,25.0,3.61,4.17
CASTLEMONT HIGH SCHOOL,Oakland,Alameda,4,9,44.44,3.86,
CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,50,143,34.97,3.86,4.25
CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,4,5,80.0,,
CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,15,37,40.54,3.77,
CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,0,8,0.0,3.71,
CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,12,27,44.44,4.07,4.22
CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,3,8,37.5,3.3,
CENTENNIAL HIGH SCHOOL,Corona,Riverside,40,122,32.79,3.79,4.16
CENTER HIGH SCHOOL,Antelope,Sacramento,0,5,0.0,3.97,4.25
CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,6,15,40.0,3.63,4.09
CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,4,10,40.0,3.75,
CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,7,28,25.0,3.72,4.1
CENTRAL HIGH SCHOOL,Los Angeles,Los Angeles,0,0,,,
CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,12,33,36.36,3.8,4.15
CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,11,24,45.83,3.85,
CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,0,0,,,
CENTURY HIGH SCHOOL,Santa Ana,Orange,5,17,29.41,3.58,4.13
CERES HIGH SCHOOL,Ceres,Stanislaus,7,14,50.0,3.82,4.28
CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,46,146,31.51,3.77,4.21
CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,13,23,56.52,3.7,
CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,8,16,50.0,3.42,
CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,3,15,20.0,3.56,
CHAFFEY DISTRICT ONLINE HS,Ontario,San Bernardino,0,5,0.0,3.61,
CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,15,37,40.54,3.8,4.03
CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,7,39,17.95,3.86,4.25
CHAPARRAL HIGH SCHOOL,Temecula,Riverside,27,73,36.99,3.87,4.22
CHARTER COMMUNITY SCHOOL,Placerville,El Dorado,0,0,,,
CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,3,17,17.65,3.84,
CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,15,41,36.59,3.74,4.18
CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,0,0,,3.28,
CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,11,30,36.67,3.79,4.14
CHICO SENIOR HIGH SCHOOL,Chico,Butte,8,22,36.36,4.09,4.3
CHINO HIGH SCHOOL,Chino,San Bernardino,14,34,41.18,3.84,4.22
CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,40,105,38.1,3.82,4.19
CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,3,8,37.5,3.8,4.21
CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,15,50,30.0,3.84,4.29
CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,5,20,25.0,3.87,4.18
CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,28,75,37.33,3.66,4.07
CIRCLE OF INDEPENDENT LEARNING,Fremont,Alameda,0,0,,,
CIS ACADEMY,Pasadena,Los Angeles,0,0,,,
CITRUS HILL HIGH SCHOOL,Perris,Riverside,32,66,48.48,3.79,4.21
CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,18,51,35.29,3.94,4.24
CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,0,0,,,
CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,6,15,40.0,3.26,
CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,0,0,,,
CLAIREMONT HIGH SCHOOL,San Diego,San Diego,14,37,37.84,3.74,4.3
CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,30,92,32.61,3.85,4.23
CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,15,53,28.3,3.75,4.15
CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,7,24,29.17,4.1,4.26
CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,15,52,28.85,4.04,4.3
CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,0,5,0.0,4.04,
CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,32,116,27.59,3.87,4.19
CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,0,0,,4.16,
CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,5,19,26.32,3.91,4.31
CLOVIS HIGH SCHOOL,Clovis,Fresno,11,25,44.0,3.8,
CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,39,95,41.05,3.89,4.24
CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,11,42,26.19,3.96,4.25
COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,13,37,35.14,3.61,4.14
COALINGA HIGH SCHOOL,Coalinga,Fresno,0,6,0.0,3.67,
COAST HIGH SCHOOL,Huntington Beach,Orange,0,0,,,
COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,0,7,0.0,,
COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,0,7,0.0,3.86,
COLEVILLE HIGH SCHOOL,Coleville,Mono,0,0,,,
COLFAX HIGH SCHOOL,Colfax,Placer,4,10,40.0,3.98,
COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,6,7,85.71,3.53,
COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,0,0,,,
COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,15,31,48.39,3.9,4.18
COLLEGE PREP HIGH SCHOOL,Hemet,Riverside,0,0,,,
COLONY HIGH SCHOOL,Ontario,San Bernardino,15,45,33.33,3.56,4.11
COLTON HIGH SCHOOL,Colton,San Bernardino,6,17,35.29,3.25,3.93
COLUSA HIGH SCHOOL,Colusa,Colusa,0,0,,4.06,
COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,14,24,58.33,3.29,
CONCORD HIGH SCHOOL,Concord,Contra Costa,7,17,41.18,3.94,4.21
CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,0,0,,,
CORCORAN HIGH SCHOOL,Corcoran,Kings,0,5,0.0,3.75,
CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,0,6,0.0,3.95,4.16
CORE BUTTE CHARTER SCHOOL,Chico,Butte,0,0,,,
CORE CHARTER SCHOOL,Marysville,Yuba,0,0,,,
CORNING UNION HIGH SCHOOL,Corning,Tehama,0,0,,,
CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,36,110,32.73,3.9,4.22
CORONA HIGH SCHOOL,Corona,Riverside,11,42,26.19,3.55,4.21
CORONADO HIGH SCHOOL,Coronado,San Diego,17,55,30.91,3.97,4.24
COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,13,32,40.62,3.61,
COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,11,42,26.19,3.96,4.27
COVINA HIGH SCHOOL,Covina,Los Angeles,10,31,32.26,3.79,4.15
CRAWFORD HIGH SCHOOL,San Diego,San Diego,8,34,23.53,3.8,4.08
CREDO HIGH SCHOOL,Rohnert Park,Sonoma,0,0,,,
CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,5,15,33.33,3.45,3.98
CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,66,181,36.46,3.82,4.19
CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,0,0,,3.25,
CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,35,97,36.08,3.74,4.24
CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,89,226,39.38,3.95,4.23
CYPRESS HIGH SCHOOL,Cypress,Orange,43,131,32.82,3.86,4.21
CYPRESS HIGH SCHOOL,Santa Cruz,Santa Cruz,0,0,,,
DA VINCI CHARTER ACADEMY,Davis,Yolo,9,26,34.62,3.85,4.2
DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,4,13,30.77,,
