school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,11,20,55.0,3.96,4.19
ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,0,0,,,
APEX ACADEMY HIGH SCHOOL,Los Angeles,Los Angeles,0,0,,3.65,
APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,15,59,25.42,3.92,4.27
APPLIED TECHNOLOGY CENTER,Montebello,Los Angeles,8,17,47.06,3.65,
APTOS HIGH SCHOOL,Aptos,Santa Cruz,0,46,0.0,3.93,4.27
ARAGON HIGH SCHOOL,San Mateo,San Mateo,24,193,12.44,4.0,4.23
ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,50,386,12.95,3.95,4.22
ARCATA HIGH SCHOOL,Arcata,Humboldt,5,27,18.52,3.97,
ARCHIE WILLIAMS HIGH SCHOOL,San Anselmo,Marin,10,112,8.93,3.98,4.23
ARCHITECTURE CONSTRUCT ENG HS,Camarillo,Ventura,0,0,,,
ARENA ALTERNATIVE HIGH SCHOOL,El Segundo,Los Angeles,0,0,,,
ARGONAUT HIGH SCHOOL,Jackson,Amador,0,6,0.0,4.01,
ARISE HIGH SCHOOL,Oakland,Alameda,0,0,,,
ARK INDEPENDENT STUDIES,Santa Cruz,Santa Cruz,0,0,,,
ARLETA HIGH SCHOOL,Arleta,Los Angeles,7,19,36.84,3.58,3.92
ARLINGTON HIGH SCHOOL,Riverside,Riverside,27,63,42.86,3.83,4.14
ARMIJO HIGH SCHOOL,Fairfield,Solano,17,28,60.71,3.87,4.26
ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,52,358,14.53,3.97,4.23
ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,5,68,7.35,4.04,4.25
ARROYO HIGH SCHOOL,El Monte,Los Angeles,30,62,48.39,3.84,4.15
ARROYO HIGH SCHOOL,San Lorenzo,Alameda,16,68,23.53,4.0,4.33
ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,26,55,47.27,3.68,4.06
ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,13,18,72.22,3.79,4.11
ARVIN HIGH SCHOOL,Arvin,Kern,20,34,58.82,3.82,4.14
ASPIRE ALEXANDER TWILIGHT SCND,Sacramento,Sacramento,0,0,,3.67,4.11
ASPIRE BENJAMIN HOLT COLG PREP,Stockton,San Joaquin,4,14,28.57,4.08,4.23
ASPIRE GOLDEN STATE PREP ACADEMY,Oakland,Alameda,0,7,0.0,,
ASPIRE LANGSTON HUGHES ACADEMY,Stockton,San Joaquin,3,16,18.75,3.95,
ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,7,9,77.78,3.49,
ASPIRE OLLIN UNIV PREP ACDMY,Huntington Park,Los Angeles,6,11,54.55,3.88,4.08
ASPIRE PACIFIC ACADEMY,Huntington Park,Los Angeles,4,7,57.14,3.63,4.02
ASPIRE RICHMOND CA COLG PREP,Richmond,Contra Costa,4,5,80.0,3.6,4.05
ASPIRE VANGUARD COL PREP ACAD,Modesto,Stanislaus,0,0,,3.83,
ASSURANCE LEARNING ACADEMY,Lancaster,Los Angeles,0,0,,,
ATASCADERO CHOICES EDUC ACAD,Atascadero,San Luis Obispo,0,0,,,
ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,0,19,0.0,3.77,
ATWATER HIGH SCHOOL,Atwater,Merced,10,18,55.56,3.76,4.15
AUDEO CHARTER SCHOOL,San Diego,San Diego,0,5,0.0,3.85,
AUDEO CHARTER SCHOOL II,San Diego,San Diego,0,0,,,
AVALON HIGH SCHOOL,Avalon,Los Angeles,0,0,,3.96,
AVENAL HIGH SCHOOL,Avenal,Kings,5,10,50.0,,
AVESON GLOBAL LEADERSHIP ACAD,Altadena,Los Angeles,0,0,,3.92,
AZUSA HIGH SCHOOL,Azusa,Los Angeles,10,22,45.45,3.73,4.13
BACK BAY HIGH SCHOOL,Costa Mesa,Orange,0,0,,,
BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,16,20,80.0,3.69,4.03
BALBOA HIGH SCHOOL,San Francisco,San Francisco,14,80,17.5,3.89,4.2
BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,25,46,54.35,3.68,4.16
BANNING HIGH SCHOOL,Banning,Riverside,12,33,36.36,3.71,4.15
BARSTOW HIGH SCHOOL,Barstow,San Bernardino,0,16,0.0,3.83,4.21
BASSETT HIGH SCHOOL,La Puente,Los Angeles,7,15,46.67,3.52,3.94
BAYFRONT CHARTER HIGH SCHOOL,Chula Vista,San Diego,0,29,0.0,3.87,4.04
BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,3,28,10.71,3.65,
BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,5,12,41.67,3.72,
BEAUMONT HIGH SCHOOL,Beaumont,Riverside,19,79,24.05,3.9,4.24
BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,24,54,44.44,3.59,4.01
BELL HIGH SCHOOL,Bell,Los Angeles,32,65,49.23,3.89,4.23
BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,9,41,21.95,4.04,4.31
BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,10,21,47.62,3.8,4.1
BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,6,12,50.0,3.83,4.18
BENICIA HIGH SCHOOL,Benicia,Solano,4,52,7.69,4.08,4.24
BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,22,44,50.0,3.68,4.14
BERKELEY HIGH SCHOOL,Berkeley,Alameda,67,317,21.14,3.99,4.25
BERT CORONA CHARTER HIGH SCHL,Pacoima,Los Angeles,0,0,,3.55,
BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,17,91,18.68,3.92,4.18
BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,3,11,27.27,3.79,
BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,62,130,47.69,3.75,4.09
BISHOP UNION HIGH SCHOOL,Bishop,Inyo,3,11,27.27,3.59,
BLAIR HIGH SCHOOL,Pasadena,Los Angeles,3,14,21.43,3.92,4.1
BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,22,47,46.81,3.55,3.97
BLUE RIDGE ACADEMY,Maricopa,Kern,4,13,30.77,4.04,
BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,82,119,68.91,3.85,4.09
BONITA HIGH SCHOOL,La Verne,Los Angeles,9,85,10.59,4.02,4.2
BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,91,148,61.49,4.05,4.27
BONSALL HIGH SCHOOL,Bonsall,San Diego,4,21,19.05,4.06,
BORON HIGH SCHOOL,Boron,Kern,0,0,,,
BORREGO SPRINGS HIGH SCHOOL,Borrego Springs,San Diego,0,0,,,
BRANHAM HIGH SCHOOL,San Jose,Santa Clara,11,129,8.53,4.03,4.27
BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,19,32,59.38,3.92,4.26
BREA OLINDA HIGH SCHOOL,Brea,Orange,19,123,15.45,3.97,4.24
BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,0,6,0.0,4.15,
BRIO COLLEGE PREP,Los Angeles,Los Angeles,4,15,26.67,3.82,
BRIONES SCHOOL,Martinez,Contra Costa,0,0,,,
BUCKINGHAM COLLEGIATE CHARTER,Vacaville,Solano,3,13,23.08,3.98,
BUENA HIGH SCHOOL,Ventura,Ventura,5,37,13.51,3.66,
BUENA PARK HIGH SCHOOL,Buena Park,Orange,8,47,17.02,3.76,4.25
BUENA VISTA VIRTUAL ACADEMY,Yorba Linda,Orange,0,0,,,
BUHACH COLONY HIGH SCHOOL,Atwater,Merced,7,30,23.33,3.98,4.24
BULLARD HIGH SCHOOL,Fresno,Fresno,11,36,30.56,3.83,4.35
BURBANK INDEPENDENT LEARNING,Burbank,Los Angeles,4,6,66.67,,
BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,24,128,18.75,3.97,4.27
BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,27,173,15.61,3.97,4.3
BURNEY JUNIOR-SENIOR HS,Burney,Shasta,0,0,,,
C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,20,75,26.67,3.92,4.22
CA CONNECTION ACADEMY CENTRAL COAST,San Juan Capistrano,Orange,0,7,0.0,,
CA CONNECTIONS ACADEMY CAPISTRANO,San Juan Capistrano,Orange,6,26,23.08,3.77,4.28
CA CONNECTIONS ACADEMY CNTRL V,Ripon,San Joaquin,0,0,,,
CA PCFC CHRTR SCHLS SD CALPAC,Newport Beach,Orange,0,0,,,
CA SCH ARTS SAN GABRIEL VALLEY,Duarte,Los Angeles,25,69,36.23,4.02,4.23
CABRILLO HIGH SCHOOL,Lompoc,Santa Barbara,6,14,42.86,3.89,
CABRILLO POINT ACADEMY,El Cajon,San Diego,5,10,50.0,4.06,
CAJON HIGH SCHOOL,San Bernardino,San Bernardino,32,86,37.21,3.69,4.08
CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,23,147,15.65,3.96,4.25
CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,0,0,,,
CALERO HIGH SCHOOL,San Jose,Santa Clara,0,0,,,
CALEXICO HIGH SCHOOL,Calexico,Imperial,25,59,42.37,3.79,4.13
CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,74,98,75.51,4.04,4.2
CALIFORNIA CITY HIGH SCHOOL,California City,Kern,0,0,,,
CALIFORNIA CNCTS MONTEREY BAY,Ripon,San Joaquin,0,6,0.0,,
CALIFORNIA CONNECTIONS ACD RPN,Ripon,San Joaquin,6,16,37.5,3.96,4.14
CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,46,306,15.03,3.95,4.24
CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,23,74,31.08,3.92,4.3
CALIFORNIA MILITARY INSTITUTE,Perris,Riverside,8,21,38.1,3.64,4.07
CALIFORNIA PACIFIC CHARTER LA,Newport Beach,Orange,0,0,,,
CALIFORNIA PACIFIC CHTR SONOMA,Guerneville,Sonoma,0,0,,,
CALIFORNIA PREPARATORY ACADEMY,San Juan Capistrano,Orange,0,7,0.0,3.93,
CALIFORNIA VIRTUAL ACAD FRESNO,Simi Valley,Ventura,0,0,,,
CALIFORNIA VIRTUAL ACAD SAN DIEGO,Simi Valley,Ventura,0,13,0.0,3.45,
CALIFORNIA VIRTUAL ACAD SAN MATEO,Simi Valley,Ventura,0,7,0.0,4.1,
CALIFORNIA VIRTUAL ACAD SUTTER,Simi Valley,Ventura,0,0,,,
CALIFORNIA VIRTUAL ACADEMY LA,Simi Valley,Ventura,0,11,0.0,3.91,
CALIFORNIA VIRTUAL ACDM SONOMA,Simi Valley,Ventura,0,0,,,
CALIFORNIA VIRTUAL AT MARICOPA,Simi Valley,Ventura,0,0,,,
CALIFORNIA VIRTUAL-SAN JOAQUIN,Simi Valley,Ventura,0,7,0.0,3.64,
CALIPATRIA HIGH SCHOOL,Calipatria,Imperial,0,0,,,
CALISTOGA HIGH SCHOOL,Calistoga,Napa,3,7,42.86,3.88,
CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,7,12,58.33,3.91,4.01
CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,53,157,33.76,3.99,4.23
CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,9,12,75.0,3.62,4.05
CANYON CREST ACADEMY,San Diego,San Diego,72,364,19.78,4.01,4.19
CANYON HIGH SCHOOL,Anaheim,Orange,15,150,10.0,4.01,4.3
CANYON HIGH SCHOOL,Canyon Country,Los Angeles,4,42,9.52,3.9,4.27
CANYON HILLS HIGH SCHOOL,San Diego,San Diego,36,67,53.73,3.97,4.28
CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,36,73,49.32,3.61,4.1
CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,23,126,18.25,4.07,4.31
CAPITAL CITY SCHOOL,Sacramento,Sacramento,0,0,,,
CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,14,59,23.73,3.99,4.28
CAREER TECHNICAL EDUCATION CHR,Fresno,Fresno,0,0,,,
CARLMONT HIGH SCHOOL,Belmont,San Mateo,28,280,10.0,3.99,4.25
CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,21,102,20.59,3.87,4.25
CARLSBAD SEASIDE ACADEMY,Carlsbad,San Diego,0,0,,,
CARMEL HIGH SCHOOL,Carmel,Monterey,8,49,16.33,4.04,4.27
CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,3,16,18.75,3.82,
CARSON HIGH SCHOOL,Carson,Los Angeles,21,45,46.67,3.74,4.13
CARUTHERS HIGH SCHOOL,Caruthers,Fresno,7,12,58.33,3.5,
CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,7,55,12.73,4.01,4.27
CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,8,25,32.0,3.95,
CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,24,52,46.15,3.91,4.19
CASTLEMONT HIGH SCHOOL,Oakland,Alameda,0,0,,3.58,
CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,47,213,22.07,3.94,4.22
CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,3,12,25.0,3.99,4.18
CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,27,42,64.29,3.81,4.14
CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,0,0,,3.86,
CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,10,35,28.57,3.87,
CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,4,12,33.33,3.71,4.05
CENTENNIAL HIGH SCHOOL,Corona,Riverside,39,134,29.1,3.82,4.21
CENTER HIGH SCHOOL,Antelope,Sacramento,0,11,0.0,3.97,4.23
CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,4,8,50.0,3.61,3.95
CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,0,8,0.0,4.05,
CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,12,48,25.0,3.91,4.27
CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,17,29,58.62,3.77,4.11
CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,17,29,58.62,3.99,4.26
CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,4,6,66.67,3.89,
CENTURY ACADEMY,Thousand Oaks,Ventura,0,0,,,
CENTURY HIGH SCHOOL,Santa Ana,Orange,19,48,39.58,3.75,4.06
CERES HIGH SCHOOL,Ceres,Stanislaus,11,19,57.89,3.71,
CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,40,230,17.39,3.83,4.25
CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,8,12,66.67,3.71,4.16
CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,7,12,58.33,3.58,
CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,22,40,55.0,4.01,4.27
CHAFFEY DISTRICT ONLINE HS,Ontario,San Bernardino,0,0,,,
CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,29,44,65.91,3.87,4.14
CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,18,41,43.9,3.76,4.08
CHAPARRAL HIGH SCHOOL,Temecula,Riverside,32,151,21.19,3.8,4.17
CHARTER COMMUNITY SCHOOL,Placerville,El Dorado,0,6,0.0,,
CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,0,14,0.0,3.95,4.0
CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,8,41,19.51,3.72,4.2
CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,3,13,23.08,3.81,
CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,8,33,24.24,3.98,4.27
CHAWANAKEE ACADEMY,Oneals,Madera,0,0,,,
CHESTER HIGH SCHOOL,Chester,Plumas,0,0,,,
CHICO SENIOR HIGH SCHOOL,Chico,Butte,4,34,11.76,3.98,4.23
CHINO HIGH SCHOOL,Chino,San Bernardino,4,23,17.39,3.8,4.23
CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,21,154,13.64,3.91,4.21
CHOICES CHARTER SCHOOL,Sacramento,Sacramento,0,0,,,
CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,6,12,50.0,3.91,
CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,10,49,20.41,3.95,4.25
CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,10,48,20.83,3.9,4.21
CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,41,78,52.56,3.82,4.08
CIRCLE OF INDEPENDENT LEARNING,Fremont,Alameda,0,0,,3.58,
CIS ACADEMY,Pasadena,Los Angeles,0,0,,,
CITRUS HILL HIGH SCHOOL,Perris,Riverside,34,85,40.0,3.84,4.21
CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,9,60,15.0,3.88,4.23
CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,0,0,,3.61,
CITY HEIGHTS PREP CHARTER SCHL,San Diego,San Diego,0,0,,2.86,
CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,6,12,50.0,3.7,
CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,11,25,44.0,3.59,
CLAIREMONT HIGH SCHOOL,San Diego,San Diego,5,43,11.63,4.04,4.27
CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,15,114,13.16,4.0,4.26
CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,9,72,12.5,3.85,4.2
CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,14,44,31.82,4.05,4.32
CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,19,97,19.59,4.06,4.28
CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,0,5,0.0,3.92,
CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,32,148,21.62,3.97,4.26
CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,4,8,50.0,3.84,
CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,7,49,14.29,3.95,4.26
CLOVIS HIGH SCHOOL,Clovis,Fresno,6,32,18.75,3.98,
CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,16,117,13.68,3.95,4.24
CLOVIS ONLINE SCHOOL,Clovis,Fresno,0,5,0.0,,
CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,10,58,17.24,3.96,4.3
COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,33,62,53.23,3.82,4.2
COALINGA HIGH SCHOOL,Coalinga,Fresno,6,8,75.0,3.94,
COAST HIGH SCHOOL,Huntington Beach,Orange,0,0,,,
COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,0,11,0.0,3.85,
COASTAL ACADEMY HS OCEANSIDE,Oceanside,San Diego,6,11,54.55,4.09,
COBALT INSTITUTE MATH/SCIENCE,Victorville,San Bernardino,24,52,46.15,3.81,4.09
COLFAX HIGH SCHOOL,Colfax,Placer,0,12,0.0,4.0,
COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,3,5,60.0,4.18,4.26
COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,0,0,,3.5,
