school,city,county,adm,app,acceptance_rate,app_gpa,adm_gpa
ANDERSON UNION HIGH SCHOOL,Anderson,Shasta,0,0,,,
ANDREW P HILL HIGH SCHOOL,San Jose,Santa Clara,11,16,68.75,3.66,3.88
ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,0,0,,3.94,3.88
ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,6,8,75.0,3.83,3.98
APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,7,15,46.67,3.76,4.06
APTOS HIGH SCHOOL,Aptos,Santa Cruz,12,23,52.17,3.74,4.09
ARAGON HIGH SCHOOL,San Mateo,San Mateo,26,40,65.0,3.73,3.97
ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,112,166,67.47,3.68,3.96
ARCATA HIGH SCHOOL,Arcata,Humboldt,0,0,,3.93,3.98
ARCHIE WILLIAMS HIGH SCHOOL,San Anselmo,Marin,5,11,45.45,3.74,4.05
ARGONAUT HIGH SCHOOL,Jackson,Amador,0,0,,,
ARLINGTON HIGH SCHOOL,Riverside,Riverside,10,18,55.56,3.35,
ARMIJO HIGH SCHOOL,Fairfield,Solano,0,0,,3.46,3.69
ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,7,9,77.78,3.87,4.12
ARROYO HIGH SCHOOL,El Monte,Los Angeles,11,12,91.67,3.54,
ARROYO HIGH SCHOOL,San Lorenzo,Alameda,5,7,71.43,,
ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,8,14,57.14,3.81,4.06
ARVIN HIGH SCHOOL,Arvin,Kern,0,0,,,
ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,0,0,,3.61,
ATWATER HIGH SCHOOL,Atwater,Merced,7,9,77.78,3.95,4.12
AZUSA HIGH SCHOOL,Azusa,Los Angeles,0,0,,,
BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,8,15,53.33,3.58,3.97
BALBOA HIGH SCHOOL,San Francisco,San Francisco,0,0,,,
BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,6,15,40.0,3.47,3.9
BANNING HIGH SCHOOL,Banning,Riverside,0,5,0.0,4.0,
BARSTOW HIGH SCHOOL,Barstow,San Bernardino,6,7,85.71,,
BASSETT HIGH SCHOOL,La Puente,Los Angeles,5,6,83.33,3.31,
BAYVIEW ADULT SCHOOL,San Quentin,Marin,0,0,,,
BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,0,5,0.0,3.66,
BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,6,10,60.0,3.82,
BEAUMONT HIGH SCHOOL,Beaumont,Riverside,0,0,,,
BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,4,10,40.0,3.01,
BELL HIGH SCHOOL,Bell,Los Angeles,4,12,33.33,3.6,3.88
BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,31,42,73.81,3.84,4.03
BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,5,7,71.43,3.77,3.96
BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,10,18,55.56,3.27,
BENICIA HIGH SCHOOL,Benicia,Solano,0,0,,3.75,4.05
BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,12,26,46.15,3.63,3.91
BERKELEY HIGH SCHOOL,Berkeley,Alameda,64,101,63.37,3.69,3.9
BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,54,110,49.09,3.51,3.86
BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,0,0,,,
BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,15,36,41.67,3.71,4.0
BISHOP UNION HIGH SCHOOL,Bishop,Inyo,0,0,,3.75,
BLAIR HIGH SCHOOL,Pasadena,Los Angeles,3,7,42.86,3.65,
BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,0,0,,,
BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,12,14,85.71,3.79,4.05
BONITA HIGH SCHOOL,La Verne,Los Angeles,7,13,53.85,3.72,4.03
BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,61,99,61.62,3.65,3.91
BOYS REPUBLIC HIGH SCHOOL,Chino Hills,San Bernardino,0,0,,,
BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,4,7,57.14,3.58,
BREA OLINDA HIGH SCHOOL,Brea,Orange,14,24,58.33,3.61,3.92
BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,0,0,,,
BUENA HIGH SCHOOL,Ventura,Ventura,20,30,66.67,3.73,4.09
BUENA PARK HIGH SCHOOL,Buena Park,Orange,4,10,40.0,3.96,
BULLARD HIGH SCHOOL,Fresno,Fresno,22,29,75.86,3.89,4.14
BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,8,18,44.44,3.61,4.01
BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,20,35,57.14,3.89,4.06
C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,18,24,75.0,3.73,3.93
CABRILLO HIGH SCHOOL,Lompoc,Santa Barbara,5,6,83.33,3.65,3.94
CAJON HIGH SCHOOL,San Bernardino,San Bernardino,0,6,0.0,3.68,4.03
CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,43,70,61.43,3.7,3.92
CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,0,0,,,
CALEXICO HIGH SCHOOL,Calexico,Imperial,13,22,59.09,3.57,3.78
CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,29,36,80.56,3.61,3.76
CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,10,17,58.82,3.61,3.84
CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,0,0,,3.93,4.12
CALISTOGA HIGH SCHOOL,Calistoga,Napa,0,0,,,
CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,42,59,71.19,3.61,3.9
CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,4,6,66.67,3.38,
CANYON HIGH SCHOOL,Anaheim,Orange,42,60,70.0,3.61,3.96
CANYON HIGH SCHOOL,Canyon Country,Los Angeles,7,14,50.0,3.65,4.07
CANYON HILLS HIGH SCHOOL,San Diego,San Diego,27,34,79.41,3.85,4.09
CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,8,13,61.54,3.49,3.89
CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,32,50,64.0,3.63,3.94
CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,8,11,72.73,,
CARLMONT HIGH SCHOOL,Belmont,San Mateo,31,44,70.45,3.72,3.95
CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,28,44,63.64,3.81,4.0
CARMEL HIGH SCHOOL,Carmel,Monterey,11,15,73.33,3.7,4.1
CARSON HIGH SCHOOL,Carson,Los Angeles,5,7,71.43,3.8,4.19
CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,10,16,62.5,3.71,
CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,8,12,66.67,3.66,4.02
CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,13,24,54.17,3.59,3.73
CASTLEMONT BUS INFORM TECH SCH,Oakland,Alameda,0,0,,,
CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,19,30,63.33,3.73,3.94
CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,0,0,,3.41,
CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,0,0,,,
CENTENNIAL HIGH SCHOOL,Corona,Riverside,8,20,40.0,3.57,4.03
CENTER HIGH SCHOOL,Antelope,Sacramento,0,0,,3.68,3.68
CENTRAL COAST HIGH SCHOOL,Seaside,Monterey,0,0,,,
CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,4,7,57.14,,
CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,12,22,54.55,3.58,3.86
CENTRAL VALLEY HIGH SCHOOL,Shasta Lake,Shasta,0,0,,,
CENTURY HIGH SCHOOL,Santa Ana,Orange,0,5,0.0,3.93,
CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,73,119,61.34,3.41,3.9
CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,4,6,66.67,3.64,
CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,16,23,69.57,3.77,3.97
CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,7,10,70.0,3.51,3.75
CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,38,71,53.52,3.54,3.92
CHICO SENIOR HIGH SCHOOL,Chico,Butte,0,0,,3.71,3.98
CHINO HIGH SCHOOL,Chino,San Bernardino,6,7,85.71,3.76,
CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,0,0,,,
CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,13,32,40.62,3.61,3.86
CLAIREMONT HIGH SCHOOL,San Diego,San Diego,14,17,82.35,3.8,4.16
CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,48,68,70.59,3.76,4.1
CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,7,10,70.0,3.79,4.13
CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,0,0,,,
CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,34,47,72.34,3.76,4.03
CLEVELAND HUMANITIES MAGNET,Reseda,Los Angeles,0,0,,,
CLOVIS HIGH SCHOOL,Clovis,Fresno,18,21,85.71,4.02,4.15
CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,33,43,76.74,3.58,3.9
COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,3,5,60.0,3.64,3.95
COALINGA HIGH SCHOOL,Coalinga,Fresno,0,0,,,
COAST UNION HIGH SCHOOL,Cambria,San Luis Obispo,0,0,,,
COLFAX HIGH SCHOOL,Colfax,Placer,0,0,,4.28,4.29
COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,9,13,69.23,3.81,3.97
COLTON HIGH SCHOOL,Colton,San Bernardino,0,0,,3.6,3.86
COLUSA HIGH SCHOOL,Colusa,Colusa,0,0,,,
COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,0,0,,2.6,
CONCORD HIGH SCHOOL,Concord,Contra Costa,6,10,60.0,,
CORCORAN HIGH SCHOOL,Corcoran,Kings,6,9,66.67,3.39,
CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,3,5,60.0,,
CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,27,47,57.45,3.68,3.94
CORONA HIGH SCHOOL,Corona,Riverside,8,11,72.73,3.82,4.3
CORONADO HIGH SCHOOL,Coronado,San Diego,13,24,54.17,3.66,3.94
COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,8,14,57.14,3.86,4.22
COVINA HIGH SCHOOL,Covina,Los Angeles,5,11,45.45,3.98,4.07
CRAWFORD HIGH SCHOOL,San Diego,San Diego,17,27,62.96,3.56,3.84
CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,6,10,60.0,3.66,3.91
CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,20,37,54.05,3.69,4.05
CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,16,21,76.19,3.5,3.93
CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,15,27,55.56,3.69,3.94
CYPRESS HIGH SCHOOL,Cypress,Orange,13,25,52.0,3.59,3.82
DANA HILLS HIGH SCHOOL,Dana Point,Orange,42,72,58.33,3.53,3.89
DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,0,0,,3.73,3.87
DAVID STARR JORDAN HS,Los Angeles,Los Angeles,0,0,,,
DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,44,69,63.77,3.75,3.99
DE ANZA HIGH SCHOOL,Richmond,Contra Costa,7,7,100.0,,
DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,20,28,71.43,3.85,4.01
DEL MAR HIGH SCHOOL,San Jose,Santa Clara,7,9,77.78,3.5,
DEL ORO HIGH SCHOOL,Loomis,Placer,6,8,75.0,3.94,4.05
DELANO HIGH SCHOOL,Delano,Kern,7,8,87.5,,
DELTA HIGH SCHOOL,Clarksburg,Yolo,0,0,,,
DESERT HIGH SCHOOL,Edwards,Kern,0,0,,,
DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,82,132,62.12,3.69,4.01
DIXON HIGH SCHOOL,Dixon,Solano,3,6,50.0,3.65,
DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,0,0,,3.04,
DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,4,5,80.0,3.55,
DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,16,22,72.73,3.89,4.03
DOWNEY HIGH SCHOOL,Downey,Los Angeles,13,23,56.52,3.7,4.03
DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,5,12,41.67,,
DR JAMES J HOGAN HIGH SCHOOL,Vallejo,Solano,0,0,,3.51,3.94
DUARTE HIGH SCHOOL,Duarte,Los Angeles,8,12,66.67,,
DUBLIN HIGH SCHOOL,Dublin,Alameda,7,9,77.78,3.73,3.79
DUNCAN POLYTECHNICAL HS,Fresno,Fresno,0,0,,,
DUNSMUIR HIGH SCHOOL,Dunsmuir,Siskiyou,0,0,,,
DURHAM HIGH SCHOOL,Durham,Butte,0,0,,,
EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,13,24,54.17,3.49,
EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,0,0,,,
EAST UNION HIGH SCHOOL,Manteca,San Joaquin,0,0,,3.84,
EDISON HIGH SCHOOL,Fresno,Fresno,16,17,94.12,3.76,3.95
EDISON HIGH SCHOOL,Huntington Beach,Orange,44,60,73.33,3.65,4.0
EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,6,7,85.71,3.74,
EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,0,0,,3.57,
EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,5,6,83.33,3.93,4.15
EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,25,34,73.53,3.73,4.07
EL CAMINO HIGH,South San Francisco,San Mateo,5,7,71.43,3.74,3.9
EL CAMINO HIGH SCHOOL,Oceanside,San Diego,11,20,55.0,3.58,4.01
EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,38,74,51.35,3.47,3.86
EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,9,17,52.94,3.95,4.07
EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,11,17,64.71,3.94,4.06
EL DORADO HIGH SCHOOL,Placentia,Orange,15,21,71.43,3.87,4.08
EL DORADO HIGH SCHOOL,Placerville,El Dorado,0,0,,3.77,3.92
EL MODENA HIGH SCHOOL,Orange,Orange,12,19,63.16,3.64,3.95
EL MOLINO HIGH SCHOOL,Forestville,Sonoma,9,12,75.0,3.8,4.0
EL MONTE HIGH SCHOOL,El Monte,Los Angeles,11,16,68.75,3.4,3.8
EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,8,16,50.0,3.12,
EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,12,23,52.17,3.78,4.05
EL TORO HIGH SCHOOL,Lake Forest,Orange,28,44,63.64,3.71,3.88
ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,11,15,73.33,3.82,4.11
ELSINORE HIGH SCHOOL,Wildomar,Riverside,0,6,0.0,3.44,
ENCINA HIGH SCHOOL,Sacramento,Sacramento,0,0,,,
ENCINAL HIGH SCHOOL,Alameda,Alameda,6,13,46.15,3.79,4.2
ENTERPRISE HIGH SCHOOL,Redding,Shasta,0,0,,,
ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,0,5,0.0,3.67,
ESCONDIDO HIGH SCHOOL,Escondido,San Diego,10,17,58.82,3.72,3.96
ESPARTO HIGH SCHOOL,Esparto,Yolo,0,0,,,
ESPERANZA HIGH SCHOOL,Anaheim,Orange,44,62,70.97,3.7,3.99
ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,16,20,80.0,3.57,3.88
ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,7,16,43.75,3.6,3.91
EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,4,7,57.14,3.8,
EXETER UNION HIGH SCHOOL,Exeter,Tulare,0,5,0.0,3.64,
FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,11,20,55.0,3.64,3.82
FAIRFIELD HIGH SCHOOL,Fairfield,Solano,0,0,,,
FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,13,22,59.09,3.59,3.84
FILLMORE HIGH SCHOOL,Fillmore,Ventura,0,7,0.0,2.92,
FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,0,0,,,
FLORIN HIGH SCHOOL,Sacramento,Sacramento,7,12,58.33,3.89,4.08
FOLSOM HIGH SCHOOL,Folsom,Sacramento,10,14,71.43,3.84,4.11
FONTANA HIGH SCHOOL,Fontana,San Bernardino,4,6,66.67,3.44,3.89
FOOTHILL HIGH SCHOOL,Bakersfield,Kern,0,0,,,
FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,0,0,,,
FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,13,19,68.42,3.69,4.0
FOOTHILL HIGH SCHOOL,Sacramento,Sacramento,0,0,,,
FOOTHILL HIGH SCHOOL,Santa Ana,Orange,28,47,59.57,3.81,4.01
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,0,0,,,
FORT JONES HIGH SCHOOL,Fort Jones,Siskiyou,0,0,,,
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,44,70,62.86,3.63,4.0
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,49,70,70.0,3.63,3.97
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,0,0,,3.31,
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,11,12,91.67,3.91,4.15
FREMONT HIGH SCHOOL,Oakland,Alameda,0,0,,,
FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,23,27,85.19,3.64,3.98
FRESNO HIGH SCHOOL,Fresno,Fresno,0,6,0.0,3.42,
FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,15,20,75.0,3.8,3.91
GAHR HIGH SCHOOL,Cerritos,Los Angeles,19,34,55.88,3.67,4.03
GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,0,0,,3.66,
GANESHA HIGH SCHOOL,Pomona,Los Angeles,3,5,60.0,3.77,
GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,11,20,55.0,3.61,3.89
GARDENA HIGH SCHOOL,Gardena,Los Angeles,3,7,42.86,3.28,
GAREY HIGH SCHOOL,Pomona,Los Angeles,9,15,60.0,3.12,
GEORGE WASHINGTON CMTY ADULT S,Los Angeles,Los Angeles,0,0,,,
GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,23,33,69.7,3.54,3.84
GEORGE WASHINGTON PREPARATORY,Los Angeles,Los Angeles,5,9,55.56,3.28,
GEYSERVILLE NEW TECH ACADEMY,Geyserville,Sonoma,0,0,,,
GILBERT HIGH SCHOOL,Anaheim,Orange,0,0,,,
GILROY HIGH SCHOOL,Gilroy,Santa Clara,6,11,54.55,3.85,4.02
GLADSTONE HIGH SCHOOL,Covina,Los Angeles,0,0,,,
GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,36,67,53.73,3.54,3.92
GLENDALE HIGH SCHOOL,Glendale,Los Angeles,28,38,73.68,3.67,3.99
GLENDORA HIGH SCHOOL,Glendora,Los Angeles,22,32,68.75,3.82,4.11
GOLDEN SIERRA HIGH SCHOOL,Garden Valley,El Dorado,0,0,,,
GOLDEN WEST HIGH SCHOOL,Visalia,Tulare,3,6,50.0,3.87,4.11
GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,24,33,72.73,3.75,3.92
GONZALES HIGH SCHOOL,Gonzales,Monterey,0,0,,,
GRACE M DAVIS HIGH SCHOOL,Modesto,Stanislaus,18,21,85.71,3.87,
GRANADA HIGH SCHOOL,Livermore,Alameda,10,12,83.33,3.84,4.15
GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,70,119,58.82,3.67,3.99
GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,22,26,84.62,3.7,3.81
GRANT HIGH SCHOOL,Sacramento,Sacramento,0,0,,3.7,
GRETCHEN WHITNEY HIGH SCHOOL,Cerritos,Los Angeles,74,85,87.06,3.85,4.02
GRIDLEY HIGH SCHOOL,Gridley,Butte,0,0,,,
GROSSMONT HIGH SCHOOL,El Cajon,San Diego,33,51,64.71,,
GUSTINE HIGH SCHOOL,Gustine,Merced,0,0,,,
HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,12,22,54.55,3.53,
HAMILTON HIGH SCHOOL,Anza,Riverside,0,0,,,
HANFORD HIGH SCHOOL,Hanford,Kings,7,13,53.85,3.7,
HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,9,19,47.37,3.8,4.06
HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,0,0,,3.51,
HAYWARD HIGH SCHOOL,Hayward,Alameda,6,7,85.71,4.02,4.15
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,0,0,,,
HELIX HIGH SCHOOL,La Mesa,San Diego,20,27,74.07,3.89,4.01
HEMET HIGH SCHOOL,Hemet,Riverside,17,25,68.0,3.9,4.02
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,86,111,77.48,3.71,3.9
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,0,5,0.0,3.89,4.01
HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,0,0,,3.75,4.08
HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,13,24,54.17,3.67,3.94
HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,18,27,66.67,3.68,3.93
HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,0,0,,,
HIGHLAND HIGH SCHOOL,Bakersfield,Kern,8,13,61.54,3.65,4.03
HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,9,10,90.0,3.7,3.93
HIGHLANDS HIGH SCHOOL,North Highlands,Sacramento,0,0,,,
HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,17,28,60.71,3.86,4.08
HILLTOP HIGH SCHOOL,Chula Vista,San Diego,32,44,72.73,3.63,3.96
HIRAM W JOHNSON HIGH SCHOOL,Sacramento,Sacramento,5,6,83.33,,
HOLLISTER HIGH SCHOOL,Hollister,San Benito,11,15,73.33,3.61,3.82
HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,0,5,0.0,,
HOLTVILLE HIGH SCHOOL,Holtville,Imperial,0,0,,3.79,4.03
HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,66,91,72.53,3.76,3.94
HUENEME HIGH SCHOOL,Oxnard,Ventura,0,0,,3.85,3.92
HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,27,44,61.36,3.66,3.95
HUNTINGTON PARK HIGH SCHOOL,Huntington Park,Los Angeles,5,6,83.33,3.49,
IMPERIAL HIGH SCHOOL,Imperial,Imperial,0,0,,,
INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,19,34,55.88,3.68,4.06
INDIO HIGH SCHOOL,Indio,Riverside,18,27,66.67,3.62,4.12
INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,0,11,0.0,,
INTERNATIONAL STUDIES ACADEMY,San Francisco,San Francisco,0,0,,3.21,
IRVINE HIGH SCHOOL,Irvine,Orange,49,97,50.52,3.74,4.01
IRVINGTON HIGH SCHOOL,Fremont,Alameda,7,8,87.5,4.02,4.16
J EUGENE MCATEER HIGH SCHOOL,San Francisco,San Francisco,0,0,,,
JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,8,14,57.14,3.53,
JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,0,0,,3.56,
JAMES LOGAN HIGH SCHOOL,Union City,Alameda,16,31,51.61,3.63,3.9
JAMES MADISON HIGH SCHOOL,San Diego,San Diego,20,29,68.97,3.59,4.08
JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,9,14,64.29,3.8,3.97
JEFFERSON HIGH SCHOOL,Daly City,San Mateo,0,0,,,
JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,8,10,80.0,3.79,4.14
JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,38,53,71.7,3.61,3.97
JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,10,17,58.82,3.61,3.83
JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,3,6,50.0,,
JOHN F KENNEDY HIGH SCHOOL,Barstow,San Bernardino,0,0,,,
JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,6,9,66.67,3.79,4.0
JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,9,18,50.0,3.84,3.96
JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,17,28,60.71,3.59,3.86
JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,0,0,,,
JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,36,48,75.0,3.77,3.98
JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,7,9,77.78,,
JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,0,0,,3.81,
